Record Indicator,Trade Time,Trade Price,Trade Quantity,Buy Order Number,Sell Order Number
RM,2021-01-20 09:34:51.460388096,3025,435,F42366D4B6871C55E96A0C101D1A795A,35A193A33EA169770E594CE51CBF138B
RM,2021-01-20 09:37:08.848526080,3015,65,BD2637A252CCC08F8AFE7A8EB3C9FE5C,B239E5B79EC8C86740800A3DFE01E89B
RM,2021-01-20 09:37:08.848541184,3010,100,6F061BC01AC1CCB22391868BB0BDF853,B239E5B79EC8C86740800A3DFE01E89B
RM,2021-01-20 09:37:08.848556544,3010,13,A696D7D94296308815658E82E8A48F8B,B239E5B79EC8C86740800A3DFE01E89B
RM,2021-01-20 09:37:08.848571904,3005,94,7CC24F8C0ECC292E10641D6066E3E7C3,B239E5B79EC8C86740800A3DFE01E89B
RM,2021-01-20 09:37:08.848587008,3000,500,C6EAD643A0D63795BD09A1B04ADEFD96,B239E5B79EC8C86740800A3DFE01E89B
RM,2021-01-20 09:39:07.257385216,2975,100,AD998D568739CA0630BB89532FB91D21,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:39:07.257400576,2970,100,FAF20B814C2B9C17D0776736AB746F12,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:39:07.257415680,2965,102,7C9FEBC9B8BC4B45CE0023BBD35580E5,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:39:07.257431040,2950,1,01C84F5CF1627ED2C42ACC6E2DDAE2E0,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:39:07.257446400,2950,1,B1399099A150CCB815E5EC8A2D41C705,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:39:07.257461504,2950,200,608C01F554A1916B92415F34673F45CA,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:39:07.257782016,2940,1,982C09DD024FA096AD1988D9BD038B8E,E28F8FBB9FE762625F27140F8F571115
RM,2021-01-20 09:39:13.574050816,2945,1,31EF16F18F21007630111B4847C43F75,580B5244216D9C4097B9283F27D2A451
RM,2021-01-20 09:39:13.574066176,2950,99,31EF16F18F21007630111B4847C43F75,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:39:15.606185984,2950,200,EE7E55FE33AC32542A5803F2AD87ADCA,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:39:17.134643456,2950,100,B55C6CA14253A0A90EDB9189CAB07DFA,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:39:18.029998848,2920,1,7D7AB66E21962815C81CC0450D843166,9F61018EFE9942D99DF46FC7C262B1EE
RM,2021-01-20 09:39:21.403533824,2950,200,7C26E564252CEFB164F9B559F9EC6CDA,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:39:22.842376704,2945,2,F432352EE649AF4ED14FE0091FBD1E54,58F4FCDAA9E349F5549B4F78A3C93D70
RM,2021-01-20 09:39:22.842392064,2945,69,F432352EE649AF4ED14FE0091FBD1E54,93E7148120F120A530BD6CAC38EB55E1
RM,2021-01-20 09:39:22.842407168,2950,229,F432352EE649AF4ED14FE0091FBD1E54,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:39:53.155166720,2990,1,64C95AA85AB6E779C88DE69A4544120A,339BF94C80B08808478A4623759548CC
RM,2021-01-20 09:40:00.191330048,2990,14,64C95AA85AB6E779C88DE69A4544120A,15167B74240D8ED6F9DBA2A8EC4CFB1B
RM,2021-01-20 09:41:48.393127424,2955,2,3985760B47C4ADEB65FB4B9CA6BDC3F0,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:41:48.393142784,2950,500,D0BA19EA47A1B6F92C6FC905D54EB434,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:41:48.393264896,2950,67,CA9CBE4FD9BC625D6EA9A61B01F61564,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:41:54.615142912,2950,10,77A80416E31A1760AD52199E66C3C8BF,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:41:55.121169920,2950,100,1D37B3E19AB713A0E020FBD56B2A5DE1,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:42:10.587799040,2950,10,378DC024AD8AF10B881FFF18481FF304,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:42:31.188598528,2980,2,87A2E432345C714FBA04A1D47911A7F5,8BEFAC6ED8F63EBF7F9422EEECB0CBA6
RM,2021-01-20 09:42:31.188613888,2980,48,87A2E432345C714FBA04A1D47911A7F5,7F4C4371FC132B35414E3C75E81251D0
RM,2021-01-20 09:43:12.954284544,2980,63,A18D8DFD60F144D2363D16FFDA8E6D5E,35CC42AAC24CDDB2B1826DC284B61C48
RM,2021-01-20 09:43:12.954299904,2985,137,A18D8DFD60F144D2363D16FFDA8E6D5E,B4F833FF1249589550BEA5123C54CE12
RM,2021-01-20 09:44:37.314147840,2950,10,4ACC3019588CEB852E398D8123FA473B,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:37.314163200,2945,2,7484DC37F0B411A40666FAEFEC026D40,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:37.314178560,2940,10,D4F539A2C0C79092F6F074BD27F681CD,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:37.314193664,2935,500,CE110D5C6A24B09449237A76FB416037,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:37.314209024,2930,10,676D935597135C5EBAA577CB8B83CA55,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:37.314224128,2925,100,F86E4A9218AED0D5B6ED861E2A36B6B3,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:37.314239488,2925,100,8651D3A7071C8004FD65030562A054FF,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:37.314254848,2920,100,0A6A81966065E0EAC4EF38D549A61609,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:37.314269952,2910,10,799729C3D22D4BCD5B3C50EABEAB9C08,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:37.314285312,2905,200,1AEED51C2B790D9BF0024ED0EA42BBC3,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:37.314300416,2905,108,D49A6A2BF547F4D7F80E749AA061D7CE,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:37.314315776,2905,106,105BC6B66DF815508DAEBFD71E12FEF9,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:37.314331136,2905,300,BE8AD0A85F5837CBE30D3917E2E89DE5,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:37.314346240,2900,100,1C4C1232C5083C09AADE7C476285D1B8,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:37.314361600,2900,1,FE7934B3C04804538BE9FAE5721E7FC3,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:37.314422528,2900,1,2E6DB2D2994B61C30F7CA6928C1AF34F,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:37.314468352,2900,63,4D4DFA18DADA7CE66D1F5C0C5B8B7017,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:37.314987264,2900,10,502EE279A675D36E29528FF3AB6B5A4A,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:37.315017728,2900,10,6B300E535435C273D0016ED39A37DAA3,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:37.315048192,2900,10,A39FABF71ED5C4BC4EA160DABD04D6F8,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:37.315094016,2900,10,0AA3C08696A0F97A9DCB112923E4819D,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:37.315597568,2900,60,070ED7FE907E9048BF1380E299FE942A,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:45.306259200,2900,225,DA2855F35E064AE7B12BFA84955448D9,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:45.857864448,2895,2,3DCE399DBF62EA2706C50FF90B3AC2D9,4D8A22675AEA195888C0B53D594FD6D3
RM,2021-01-20 09:44:45.857879552,2900,198,3DCE399DBF62EA2706C50FF90B3AC2D9,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:44:47.428253184,2895,1,1BF67E81087657EF09AC1D1B5CBE3325,A24AAA6A4B8B57E925A757AB96DBE709
RM,2021-01-20 09:44:48.645873920,2900,200,E649CF67960B6E369E3CCD943545C2C4,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:45:10.575744512,2900,100,570FA93DD95FCDF17E7BFBDB5FCEC049,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:45:20.022583040,2900,397,81F754013C7BCE6F1B7F551F4B75A44F,506ABEBB797C673FDBEB17BE0F798730
RM,2021-01-20 09:45:35.165466368,2945,68,4E49EAB45F13627803131DA0A408BC4E,70CDA42B523420B1F26736F8C16CD5B7
RM,2021-01-20 09:45:35.165481472,2950,32,4E49EAB45F13627803131DA0A408BC4E,E5609360955C0F51488A35A3B0D358CC
RM,2021-01-20 09:46:16.495498752,2940,64,F7773C17A6B3F66D6DD0E8D65CA50334,2C299654B31A87AF620B576DF5FD5944
RM,2021-01-20 09:46:16.495529216,2940,36,EC1734B55BBD624ACB1A7ED6AC2BC859,2C299654B31A87AF620B576DF5FD5944
RM,2021-01-20 09:46:16.496017408,2945,100,30555A5A2D377FEC468FEB40BB58C638,1FFD618E920AF037E6F02E91A8CE0AF7
RM,2021-01-20 09:46:16.496047872,2945,72,07433F45F3B5B5A0D82EF8CECE95560A,1FFD618E920AF037E6F02E91A8CE0AF7
RM,2021-01-20 09:46:26.994140672,2945,28,A3194010B3A24F4D4C33F3FDDA5A271F,1FFD618E920AF037E6F02E91A8CE0AF7
RM,2021-01-20 09:46:26.994155776,2955,93,A3194010B3A24F4D4C33F3FDDA5A271F,8679AD9CF304F006D53594E394B777D8
RM,2021-01-20 09:46:26.994171136,2955,563,A3194010B3A24F4D4C33F3FDDA5A271F,B4F833FF1249589550BEA5123C54CE12
RM,2021-01-20 09:46:26.994186496,2970,20,A3194010B3A24F4D4C33F3FDDA5A271F,E30B3E9B57AE858189275C12B5248FC4
RM,2021-01-20 09:46:26.994201600,2970,100,A3194010B3A24F4D4C33F3FDDA5A271F,E5609360955C0F51488A35A3B0D358CC
RM,2021-01-20 09:46:26.994216960,2970,100,A3194010B3A24F4D4C33F3FDDA5A271F,5FCFC1E64786EF67A64BB600177A490D
RM,2021-01-20 09:46:26.994232064,2970,96,A3194010B3A24F4D4C33F3FDDA5A271F,E5609360955C0F51488A35A3B0D358CC
RM,2021-01-20 09:46:52.670654208,2970,4,5103B73472F9795E5E1926ABD12674E1,E5609360955C0F51488A35A3B0D358CC
RM,2021-01-20 09:46:52.670669568,2970,50,5103B73472F9795E5E1926ABD12674E1,15167B74240D8ED6F9DBA2A8EC4CFB1B
RM,2021-01-20 09:46:52.670684928,2970,68,5103B73472F9795E5E1926ABD12674E1,E5609360955C0F51488A35A3B0D358CC
RM,2021-01-20 09:46:52.670700032,2970,68,5103B73472F9795E5E1926ABD12674E1,15167B74240D8ED6F9DBA2A8EC4CFB1B
RM,2021-01-20 09:46:54.702743552,2970,100,1B63FCA6DDAC5762E8AA346E590E7F71,15167B74240D8ED6F9DBA2A8EC4CFB1B
RM,2021-01-20 09:47:11.562469376,2970,233,1F62F0C436FCACEE06B5728ED5F1A45D,15167B74240D8ED6F9DBA2A8EC4CFB1B
RM,2021-01-20 09:47:20.806305024,2970,49,AE4ACDBD1AE58968C110EFDCE48E883C,15167B74240D8ED6F9DBA2A8EC4CFB1B
RM,2021-01-20 09:47:27.441497856,2990,1,AE4ACDBD1AE58968C110EFDCE48E883C,D9430F092D448950FC779DEA6D81A63C
RM,2021-01-20 09:47:27.441512960,2990,79,EC1734B55BBD624ACB1A7ED6AC2BC859,D9430F092D448950FC779DEA6D81A63C
RM,2021-01-20 09:47:36.278350848,2990,10,8EDA6AFCCDA82F60D1016704946AD154,D9430F092D448950FC779DEA6D81A63C
RM,2021-01-20 09:47:46.015655424,2990,10,84EA9A693BA28B8D7B83628A723DC2C4,D9430F092D448950FC779DEA6D81A63C
RM,2021-01-20 09:47:46.015670784,2990,50,84EA9A693BA28B8D7B83628A723DC2C4,A407DC72882689E1066377CFFC8EA4F1
RM,2021-01-20 09:47:46.015686144,2990,100,84EA9A693BA28B8D7B83628A723DC2C4,4EEC18C770A8788C24D2C73A6A77E6AD
RM,2021-01-20 09:47:46.015701248,2990,100,84EA9A693BA28B8D7B83628A723DC2C4,051F2B75264C9F4CEA6EC14FF66AC1A0
RM,2021-01-20 09:47:46.015716608,2990,50,84EA9A693BA28B8D7B83628A723DC2C4,A407DC72882689E1066377CFFC8EA4F1
RM,2021-01-20 09:47:46.015731712,2990,100,84EA9A693BA28B8D7B83628A723DC2C4,051F2B75264C9F4CEA6EC14FF66AC1A0
RM,2021-01-20 09:47:46.015747072,2990,50,84EA9A693BA28B8D7B83628A723DC2C4,A407DC72882689E1066377CFFC8EA4F1
RM,2021-01-20 09:47:46.015762432,2990,40,84EA9A693BA28B8D7B83628A723DC2C4,051F2B75264C9F4CEA6EC14FF66AC1A0
RM,2021-01-20 09:47:57.138503936,2990,50,A4CA2507EFCB33F18E85F735A705E955,051F2B75264C9F4CEA6EC14FF66AC1A0
RM,2021-01-20 09:47:57.138519296,2990,50,A4CA2507EFCB33F18E85F735A705E955,A407DC72882689E1066377CFFC8EA4F1
RM,2021-01-20 09:47:57.138534656,2990,50,A4CA2507EFCB33F18E85F735A705E955,051F2B75264C9F4CEA6EC14FF66AC1A0
RM,2021-01-20 09:47:57.138549760,2990,50,A4CA2507EFCB33F18E85F735A705E955,A407DC72882689E1066377CFFC8EA4F1
RM,2021-01-20 09:47:57.138565120,2990,50,A4CA2507EFCB33F18E85F735A705E955,051F2B75264C9F4CEA6EC14FF66AC1A0
RM,2021-01-20 09:47:57.138580224,2990,50,A4CA2507EFCB33F18E85F735A705E955,A407DC72882689E1066377CFFC8EA4F1
RM,2021-01-20 09:47:57.138595584,2990,50,A4CA2507EFCB33F18E85F735A705E955,051F2B75264C9F4CEA6EC14FF66AC1A0
RM,2021-01-20 09:47:57.138610944,2990,50,A4CA2507EFCB33F18E85F735A705E955,A407DC72882689E1066377CFFC8EA4F1
RM,2021-01-20 09:47:57.138626048,2990,50,A4CA2507EFCB33F18E85F735A705E955,051F2B75264C9F4CEA6EC14FF66AC1A0
RM,2021-01-20 09:47:57.138641408,2990,47,A4CA2507EFCB33F18E85F735A705E955,A407DC72882689E1066377CFFC8EA4F1
RM,2021-01-20 09:47:57.138656512,2990,250,A4CA2507EFCB33F18E85F735A705E955,051F2B75264C9F4CEA6EC14FF66AC1A0
RM,2021-01-20 09:47:57.138671872,2995,103,A4CA2507EFCB33F18E85F735A705E955,F31764FC2A2323CB4C75C5E08D177971
RM,2021-01-20 09:47:57.138687232,3000,150,A4CA2507EFCB33F18E85F735A705E955,B239E5B79EC8C86740800A3DFE01E89B
RM,2021-01-20 09:48:17.386108416,3000,50,093E87F13503581ECEF3230366E1EBF8,B239E5B79EC8C86740800A3DFE01E89B
RM,2021-01-20 09:48:17.386123776,3000,50,093E87F13503581ECEF3230366E1EBF8,B4FF5B82EB40EB90F85A0C46B47620B4
RM,2021-01-20 09:48:17.386138880,3000,100,093E87F13503581ECEF3230366E1EBF8,04C7FE598C4CE19B32EF44AAA88F8709
RM,2021-01-20 09:48:17.386154240,3000,10,093E87F13503581ECEF3230366E1EBF8,B239E5B79EC8C86740800A3DFE01E89B
RM,2021-01-20 09:50:23.063873280,2995,110,2019AF0C17FB8B1F156AEB16029CF00D,04C7FE598C4CE19B32EF44AAA88F8709
RM,2021-01-20 09:50:40.335601920,2995,15,A5F089F1BCBB2B093918BDE18103F0BB,04C7FE598C4CE19B32EF44AAA88F8709
RM,2021-01-20 09:50:40.335617024,3000,485,A5F089F1BCBB2B093918BDE18103F0BB,B239E5B79EC8C86740800A3DFE01E89B
RM,2021-01-20 09:55:50.448379392,2945,1,6A8B6A4EBD956DF0BE91EB1FE69E3F66,B823E5EA63F28AD6352D3601FC049979
RM,2021-01-20 09:58:08.732681216,2980,1,62B22DE6EDDD1D7BDBD5E32F3087ECB5,3B9C0D9B36B1E24A224AE3E3DE7925E5
RM,2021-01-20 09:58:08.732696576,2980,24,62B22DE6EDDD1D7BDBD5E32F3087ECB5,D9203DC5DE711390671F580203B05A03
RM,2021-01-20 10:01:01.521499648,2955,1,6A8B6A4EBD956DF0BE91EB1FE69E3F66,74D07C2709B557BA186AC8A0A98DCF03
RM,2021-01-20 10:02:40.896759040,2975,1,44C9A48A3C9D35DA94E4AE41D1E27C61,13CAD7FBB59DAF5F6E0C700CBAB3205C
RM,2021-01-20 10:02:40.896774400,2980,99,44C9A48A3C9D35DA94E4AE41D1E27C61,D9203DC5DE711390671F580203B05A03
RM,2021-01-20 10:14:18.603500288,2980,22,1608A068FAD2F4F5294E99BBF3CCF007,D9203DC5DE711390671F580203B05A03
RM,2021-01-20 10:14:29.887130624,2980,55,501F34E90B9604DE3B6C8EDEF4B2F02C,D9203DC5DE711390671F580203B05A03
RM,2021-01-20 10:14:29.887145984,2995,1,501F34E90B9604DE3B6C8EDEF4B2F02C,EC6F91F8ED1A55A6E02023676E6771AE
RM,2021-01-20 10:14:47.758880512,2995,107,8D8DCEA231E9D20DA4C2F0688A56C636,EC6F91F8ED1A55A6E02023676E6771AE
RM,2021-01-20 10:14:47.758895872,2995,67,8D8DCEA231E9D20DA4C2F0688A56C636,A7B4F9FFE9C32A6F8AB43A40F5BE8E88
RM,2021-01-20 10:14:47.758911232,3000,11,8D8DCEA231E9D20DA4C2F0688A56C636,B239E5B79EC8C86740800A3DFE01E89B
RM,2021-01-20 10:14:59.933639424,3000,200,3385D2F19C081AA2AE9614AAA18DFBEB,B239E5B79EC8C86740800A3DFE01E89B
RM,2021-01-20 10:15:17.706237696,2965,2,6A8B6A4EBD956DF0BE91EB1FE69E3F66,AA8FC8464F1E95F352BD4DD5DA36A13E
RM,2021-01-20 10:15:17.706375168,2965,2,6614873A4C3D2CC51483945B51DB24FB,AA8FC8464F1E95F352BD4DD5DA36A13E
RM,2021-01-20 10:15:21.357757696,2965,96,05A069DC5C5C842DF2615AFF2A82DB09,AA8FC8464F1E95F352BD4DD5DA36A13E
RM,2021-01-20 10:15:21.357772800,2995,2,05A069DC5C5C842DF2615AFF2A82DB09,63F35B37049FF6CD05B0FB4FC0445AD3
RM,2021-01-20 10:15:21.357788160,3000,127,05A069DC5C5C842DF2615AFF2A82DB09,B239E5B79EC8C86740800A3DFE01E89B
RM,2021-01-20 10:15:29.686584576,2990,2,DF7AC97323E0D1199FB779D467970013,BB20BD1E6211FF9DC6F2786ACCA161B8
RM,2021-01-20 10:15:29.686599680,2995,98,DF7AC97323E0D1199FB779D467970013,DE1F37B7BF7FD58A3B68C2129549A488
RM,2021-01-20 10:15:54.225509632,2995,102,40B2D736B8B7435E86ED25104F7D42D7,DE1F37B7BF7FD58A3B68C2129549A488
RM,2021-01-20 10:15:54.225524992,3000,98,40B2D736B8B7435E86ED25104F7D42D7,B239E5B79EC8C86740800A3DFE01E89B
RM,2021-01-20 10:16:01.518325760,3000,97,70AD4E8EE6F111D0C352BAB5DDD50463,B239E5B79EC8C86740800A3DFE01E89B
RM,2021-01-20 10:16:01.518341120,3015,3,70AD4E8EE6F111D0C352BAB5DDD50463,C6080EF58A3E4F9638110A6DA778034F
RM,2021-01-20 10:16:15.613922048,3015,15,698A69A20A2D2F0144C824D87215E68E,C6080EF58A3E4F9638110A6DA778034F
RM,2021-01-20 10:16:20.170074368,3010,24,FA13C42BDAC97B428F1B5CE565BE8D15,674F5E8F750195E2F53EFAB6DA36C5D3
RM,2021-01-20 10:16:33.947876096,3010,176,9089FDEB82728D1DC2895C41C4CC99CA,674F5E8F750195E2F53EFAB6DA36C5D3
RM,2021-01-20 10:16:33.947891200,3025,11,9089FDEB82728D1DC2895C41C4CC99CA,35A193A33EA169770E594CE51CBF138B
RM,2021-01-20 10:16:44.913925120,3015,50,F071A07151F21B7E16479428E82ADD43,CD45EC620F61844EDED30FF154BA3089
RM,2021-01-20 10:16:53.929260288,3020,1,DCC7587EA9624413014D883DED44CAB0,B6AE0EE0C89139DCAB7F3CF884BB5D30
RM,2021-01-20 10:17:22.584869376,3020,199,6F66192853C453D619F6F4011618B273,B6AE0EE0C89139DCAB7F3CF884BB5D30
RM,2021-01-20 10:17:22.584884736,3020,33,6F66192853C453D619F6F4011618B273,34FFB1CB405DD75156F153499CDA39E7
RM,2021-01-20 10:17:22.584899840,3025,24,6F66192853C453D619F6F4011618B273,35A193A33EA169770E594CE51CBF138B
RM,2021-01-20 10:17:30.296249344,3025,3,237CF07D140D4101D3D7F82787D06C33,35A193A33EA169770E594CE51CBF138B
RM,2021-01-20 10:17:30.296264704,3035,7,237CF07D140D4101D3D7F82787D06C33,E92DD5091EB6F71B27C0DF64AC1186C2
RM,2021-01-20 10:17:35.885070848,3035,1,AB2B6E09AE6CF88D96C5AE6CE2B7064E,E92DD5091EB6F71B27C0DF64AC1186C2
RM,2021-01-20 10:17:49.223876864,3025,66,92A4F96EEB59CDB5B4FF727870849B90,3ADC1889EEF6B97178C1617F57E464D4
RM,2021-01-20 10:17:49.223892224,3030,4,92A4F96EEB59CDB5B4FF727870849B90,06E5232858BF37D12F227A4D5919F387
RM,2021-01-20 10:34:52.500442624,3025,50,DF84E5D9D2D32D97B0DAEAACA3895479,46BCC13B437E637EB3AA21255969283A
RM,2021-01-20 10:36:00.512054528,3025,15,03E50A44B0210A895C38E750C9105D48,46BCC13B437E637EB3AA21255969283A
RM,2021-01-20 10:53:08.915389952,2980,2,7B780224C14BDC83BEE912A702E7CEDD,EFD16913BE0ABFAEA37CC8F3131B931D
RM,2021-01-20 10:53:08.915405312,2980,28,E796B1E6802D4D0136D16A0809357FD5,EFD16913BE0ABFAEA37CC8F3131B931D
RM,2021-01-20 10:53:54.923080448,3025,2,C6E17348263DD3D9FD25790E1EDE82FB,096661499DF7B76ADF9B75F6AC6E0FCA
RM,2021-01-20 10:53:54.923095808,3030,23,C6E17348263DD3D9FD25790E1EDE82FB,448E569A6F4135696BEC6C3699EB21E1
RM,2021-01-20 11:40:13.038681088,2990,2,69C19A0F6298CFF402781DD059A7CD6C,454D91202E0F21818BC6D8EF9D3F2141
RM,2021-01-20 11:40:13.038833664,2990,2,9470D07E66C65E852457230A58742402,454D91202E0F21818BC6D8EF9D3F2141
RM,2021-01-20 11:40:24.498321408,2990,6,C3A8EA12018AD37E2A162BBA3F2B3D44,454D91202E0F21818BC6D8EF9D3F2141
RM,2021-01-20 11:45:40.602706944,3025,4,EA9701A72711A25440DA65ECD6117466,7AF2ED5B84D41C86868135A1D4193492
