Record Indicator,Order Number,Transaction Time,Buy/Sell Indicator,Activity Type,Volume Disclosed,Volume Original,Limit Price,Trigger Price,Market Order Flag,Stop Loss Flag,IO Flag
PO,9E5B3CD06D8E9010AA1DFB2C327BF63F,2021-01-20 09:00:48.245147648,B,1,0,25,14725,0,N,N,N
PO,F6DC32072656E7245F44D750A4B1CF2F,2021-01-20 09:00:57.894714368,S,1,0,25,17300,0,N,N,N
PO,636E42B7A88620901B867E46C082F830,2021-01-20 09:00:58.708374016,B,1,0,50,14665,0,N,N,N
PO,0C88F23DEE510E1806DBC75FB6B7997A,2021-01-20 09:01:04.762756352,B,1,0,50,13165,0,N,N,N
PO,5C2074CD4B73B367907692A802051FBF,2021-01-20 09:01:08.931793152,S,1,0,250,18000,0,N,N,N
PO,2DC0D250F125CD5A584FE0B136DE8CD7,2021-01-20 09:01:10.162322944,S,1,0,61,18400,0,N,N,N
PO,34E88284BE20CD32309392C4D6ECD99F,2021-01-20 09:01:10.356918272,B,1,0,100,14000,0,N,N,N
PO,7C7F1A403884517A01395A80C39B65DA,2021-01-20 09:01:13.414627072,S,1,0,10,16200,0,N,N,N
PO,FB3A6EF5896CEE32F0C54421A78E1E49,2021-01-20 09:01:13.633514496,S,1,0,10,16500,0,N,N,N
PO,7261800C8375C079B3E0F29F57D4D39C,2021-01-20 09:01:15.479766784,S,1,0,195,17000,0,N,N,N
PO,80205B84204487F169C77BD050B78EBF,2021-01-20 09:01:22.862655744,S,1,0,100,18600,0,N,N,N
PO,796442B34A3E73B81BB56415CCD05AD4,2021-01-20 09:01:26.647109888,B,1,0,50,14800,0,N,N,N
PO,C67EA1A98F3F3A22E9FDA43262D28742,2021-01-20 09:01:27.008788992,S,1,0,25,18500,0,N,N,N
PO,EA26D54A71ABD467DAD2F40F1A3E2C7B,2021-01-20 09:01:27.012329216,S,1,0,25,18000,0,N,N,N
PO,E979DDAAC0A55C893B42FE6FAC8AF1F5,2021-01-20 09:01:27.057525760,S,1,0,25,18100,0,N,N,N
PO,C5F8AB94299A8D05D2A5360E0ECDB034,2021-01-20 09:01:27.259689216,B,1,0,50,14000,0,N,N,N
PO,D132580AAAFBC3DED5AFB2BE07B6D6F7,2021-01-20 09:01:33.198028544,S,1,0,30,17500,0,N,N,N
PO,FC6D97301018BC56E9D41213A6D12D46,2021-01-20 09:01:39.685333248,B,1,0,1,15100,0,N,N,N
PO,636958E9D1F6FF04A15BAB31397C6C61,2021-01-20 09:01:39.947616512,S,1,0,1000,17100,0,N,N,N
PO,9E14515B45BF229107BB7600764AB996,2021-01-20 09:01:40.169738752,B,1,0,10,15000,0,N,N,N
PO,D4B81E123B380CB26942603659E27370,2021-01-20 09:01:40.248794624,B,1,0,50,15005,0,N,N,N
PO,27AB7D176819651316A6BA96E672C67E,2021-01-20 09:01:40.723236096,S,1,0,10,17000,0,N,N,N
PO,2145E015C1AF33324308DA49E2B2C188,2021-01-20 09:01:44.871887104,S,1,0,10,18750,0,N,N,N
PO,F972886E60631378DEF389E9D5FBD1D8,2021-01-20 09:01:44.875534080,S,1,0,10,18700,0,N,N,N
PO,5A7D707099B5BEA8E1203C9B410A87BD,2021-01-20 09:01:44.879257088,S,1,0,10,18650,0,N,N,N
PO,0A671825514BA46CADAD0BF7C80190FB,2021-01-20 09:01:44.883010816,S,1,0,10,18600,0,N,N,N
PO,560C05BA3E74B0C1E19DD8B663F40C9F,2021-01-20 09:01:44.886581504,S,1,0,10,18500,0,N,N,N
PO,A9F3A52629EC786C2B44BE9F1396F98D,2021-01-20 09:01:44.890182400,S,1,0,10,18450,0,N,N,N
PO,27883CCCCF91B27C54371F579F32F657,2021-01-20 09:01:44.893814016,S,1,0,10,18400,0,N,N,N
PO,88DC0901DAE1DB0AF8B255DC3BCCB93F,2021-01-20 09:01:44.897338880,S,1,0,10,18350,0,N,N,N
PO,DF42F084AAA1E93C8793F3224A021ADB,2021-01-20 09:01:44.901107712,S,1,0,10,18300,0,N,N,N
PO,AA1B15EDF01605DA01266A37630A257D,2021-01-20 09:01:44.904678400,S,1,0,10,18250,0,N,N,N
PO,40E544653696F7F13C2EB6BA997F5D38,2021-01-20 09:01:44.908248832,S,1,0,10,18200,0,N,N,N
PO,4C39A859874C65EC86A75B075587B550,2021-01-20 09:01:44.911910912,S,1,0,10,18150,0,N,N,N
PO,17BAAE2109F37A3D1A763351F80F9187,2021-01-20 09:01:44.915756288,S,1,0,10,18100,0,N,N,N
PO,B95E1DD6DC8579BBE7B5C6EDDFCC5FE2,2021-01-20 09:01:44.919723520,S,1,0,10,18000,0,N,N,N
PO,DAE32B0DFF7F85475512ED0512AD20B0,2021-01-20 09:01:45.947250432,S,1,0,10,17950,0,N,N,N
PO,A9F3F15CAC4E1AD7E4103E12009331FC,2021-01-20 09:01:45.951019264,S,1,0,10,17900,0,N,N,N
PO,81E8693BC3115BFAC8BDD6BBDB2B3759,2021-01-20 09:01:45.954666240,S,1,0,10,17850,0,N,N,N
PO,3FB03D018DA2F39BAF375D5F856FB126,2021-01-20 09:01:45.958328320,S,1,0,10,17800,0,N,N,N
PO,AB599769318CD785492ECA5C477BE025,2021-01-20 09:01:45.962112512,S,1,0,10,17750,0,N,N,N
PO,369960F6FCCCBC8AFF8810EC2BE0300C,2021-01-20 09:01:45.965774592,S,1,0,10,17700,0,N,N,N
PO,E4E8E45C672A56DBEF3D0A6201682F6F,2021-01-20 09:01:45.969482496,S,1,0,10,17650,0,N,N,N
PO,DED690A6823231F3EDD6BF831BD898DA,2021-01-20 09:01:45.973129216,S,1,0,10,17600,0,N,N,N
PO,018B5FF7B0900C259D9B8D325471514E,2021-01-20 09:01:45.976806656,S,1,0,10,17500,0,N,N,N
PO,ED9993BE6F7E372078E2F5659BBBC4F3,2021-01-20 09:01:45.980651776,S,1,0,10,17450,0,N,N,N
PO,64C707A3E8D57832511C270D5BD92EAD,2021-01-20 09:01:45.984375040,S,1,0,10,17400,0,N,N,N
PO,9DEC5F9F4AC1BF0F3736D0FFD0CC1A73,2021-01-20 09:01:45.988113408,S,1,0,10,17350,0,N,N,N
PO,8F87BEC72F6D7E5FE3B4C6C73A54C774,2021-01-20 09:01:45.991989248,S,1,0,10,17300,0,N,N,N
PO,E3E3A222C05DF3D57B1961D39CA5D2EF,2021-01-20 09:01:45.995910656,S,1,0,10,17250,0,N,N,N
PO,36B9DA9BBB54B2DAF20EEE38DFC692E8,2021-01-20 09:01:45.999679488,S,1,0,10,17200,0,N,N,N
PO,0979DAC228EEBB17396CA417BB9B30B8,2021-01-20 09:01:46.822280960,S,1,0,200,16800,0,N,N,N
PO,6463CF7BA16A590D38985B2AA087CAF6,2021-01-20 09:01:46.994216960,S,1,0,10,17150,0,N,N,N
PO,2AFB3E23FD47962499CFBDC7E7FCEB71,2021-01-20 09:01:46.997756928,S,1,0,10,17100,0,N,N,N
PO,AF26BFED34EFBFB5696FAAA40E155E2F,2021-01-20 09:01:47.001205504,S,1,0,10,17050,0,N,N,N
PO,41E854967CA64C9F46D2641891B697F3,2021-01-20 09:01:47.004684544,S,1,0,10,17000,0,N,N,N
PO,D4F4303A1405293D260305CB42AE132A,2021-01-20 09:01:55.337646592,S,1,0,30,17005,0,N,N,N
PO,C534857F794765E9036FB6378E8D9EC7,2021-01-20 09:02:02.726455808,S,1,0,10,18500,0,N,N,N
PO,81ECB1B092C53AB6418873051AF55E6E,2021-01-20 09:02:07.417236224,S,1,0,400,17500,0,N,N,N
PO,CABB61CF88B21F2CBDE296DB7A0B8917,2021-01-20 09:02:19.841476352,S,1,0,30,15850,0,N,N,N
PO,E217B9589A19F3E014972EA9940EFA67,2021-01-20 09:02:24.090225152,S,1,0,99,16900,0,N,N,N
PO,0C84E665129B73D5E426F90785869D68,2021-01-20 09:02:32.091980032,B,1,0,50,15000,0,N,N,N
PO,0E43E7A8554FB252F6D15E9C810A3A4F,2021-01-20 09:02:32.407882752,S,1,0,50,18500,0,N,N,N
PO,8904C0978B256AA905DADBE7C36BD97F,2021-01-20 09:02:34.437301760,S,1,0,50,18100,0,N,N,N
PO,46CD6EA7C03DB24D6D866E946475D070,2021-01-20 09:02:37.541336064,S,1,0,250,16185,0,N,N,N
PO,6DE71C8F0E89D07CFD6C25584E357D77,2021-01-20 09:02:43.802932736,B,1,0,41,15320,0,N,N,N
PO,E07B22A59126B0DB7E9FFEDC3510D106,2021-01-20 09:02:45.214904832,B,1,0,15,15300,0,N,N,N
PO,E4C58A914C4D3BE7EBF487F74CB399CA,2021-01-20 09:02:54.789047296,S,1,0,63,17045,0,N,N,N
PO,0293A5789578CAD00252520137E647DD,2021-01-20 09:02:54.895477248,S,1,0,63,17305,0,N,N,N
PO,5705EE58931C0867794B695749C1F8ED,2021-01-20 09:02:54.954055680,S,1,0,63,17565,0,N,N,N
PO,01D33CF8FFAE6AD840F3319879647F35,2021-01-20 09:02:57.181121792,B,1,0,25,15000,0,N,N,N
PO,604A08583BED1B18BE03FB4E5DC70F3B,2021-01-20 09:03:03.286178560,S,1,0,135,17600,0,N,N,N
PO,9C8BD888E587B6BC954307259660442E,2021-01-20 09:03:32.587982080,S,1,0,100,18500,0,N,N,N
PO,DFCC0FF12C038FC285C0820000453F03,2021-01-20 09:03:34.095413248,S,1,0,500,16460,0,N,N,N
PO,F00C70318B4796B0B124AD1D64BEBCB7,2021-01-20 09:03:44.454071040,B,1,0,231,15440,0,N,N,N
PO,750CB4F6AB084269D7EDD299C73F01C6,2021-01-20 09:03:45.938186752,B,1,0,100,15550,0,N,N,N
PO,F54DD94291B4709DF4BE109C118C6861,2021-01-20 09:03:53.456329472,B,1,0,100,15500,0,N,N,N
PO,5BD898D0C60C8BA665BF93E35174082E,2021-01-20 09:04:10.088012800,B,1,0,10,15605,0,N,N,N
PO,CC4C4E89179D951A889B64C24E371FD4,2021-01-20 09:04:10.387023872,S,1,0,200,18400,0,N,N,N
PO,204A0EDCFBC68A4A872674E969EF00C4,2021-01-20 09:04:26.833541888,S,1,0,20,16700,0,N,N,N
PO,AF51C93BF7C65289AE2E98B5843C2E7D,2021-01-20 09:04:35.216674816,B,1,0,2,14800,0,N,N,N
PO,F5C985A60696272AFC4FCEC94F9D371D,2021-01-20 09:04:40.318466304,B,1,0,25,15000,0,N,N,N
PO,217F9EE66B4AF504135CE7BF9E990D02,2021-01-20 09:04:45.717513984,B,1,0,35,15000,0,N,N,N
PO,A9517524C313B5C3AC220A5DEF8BE1F3,2021-01-20 09:04:46.556457472,S,1,0,2000,18750,0,N,N,N
PO,0D69D18E1D340816C9D299EFE8325339,2021-01-20 09:04:48.509780992,B,1,0,250,15310,0,N,N,N
PO,366F4EFD2C30C16C5E8A151F48D9C367,2021-01-20 09:05:13.292282112,S,1,0,100,16600,0,N,N,N
PO,4D1DCF5831CB87C4F3BB9A6A006BCD56,2021-01-20 09:05:15.291198720,S,1,0,95,16500,0,N,N,N
PO,63D8D1EF8C305E2AE464878D73E029D7,2021-01-20 09:05:18.550292992,S,1,0,100,15700,0,N,N,N
PO,0516A5832929C19C247DD27C60D42705,2021-01-20 09:06:10.741775616,B,1,0,500,0,0,Y,N,N
PO,46CD6EA7C03DB24D6D866E946475D070,2021-01-20 09:06:15.510024960,S,4,0,500,16185,0,N,N,N
PO,314F52D897F67653A6F55493F5B11C57,2021-01-20 09:06:19.184814336,B,1,0,2,15040,0,N,N,N
PO,2D29495F70B0EEC82681BBC5169EDA6C,2021-01-20 09:06:35.695327744,S,1,0,250,16090,0,N,N,N
PO,2D29495F70B0EEC82681BBC5169EDA6C,2021-01-20 09:06:41.383010816,S,4,0,500,16090,0,N,N,N
PO,46CD6EA7C03DB24D6D866E946475D070,2021-01-20 09:06:42.727447552,S,3,0,500,16185,0,N,N,N
PO,0CE427775A1A010E9CDA820366FD34C7,2021-01-20 09:06:45.310424832,S,4,0,482,16180,0,N,N,N
PO,E99B798203FB6A7ABC903D6DA7FCF529,2021-01-20 09:06:46.835113472,S,1,0,25,15700,0,N,N,N
RM,5EB65980026CD89C55CBB8B61589F236,2021-01-20 09:15:01.485168384,B,1,0,500,15605,0,N,N,N
RM,CD6BD4360A6C9CA59BF923A854DC6619,2021-01-20 09:15:02.032287488,S,1,0,50,16450,0,N,N,N
RM,2C647B9DC357F282B966D2F7AFE4A613,2021-01-20 09:15:02.188552960,S,1,0,500,16770,0,N,N,N
RM,260C8A8F25BA1C995A3D43E92B2504AD,2021-01-20 09:15:03.140121344,S,1,0,5,16080,0,N,N,N
RM,E20648EE8DE4BDA3591AA2B50EA7EC7A,2021-01-20 09:15:03.775955200,S,1,0,1000,16090,0,N,N,N
RM,8AFABC752917115F6D2648B7F2547AFF,2021-01-20 09:15:03.814895616,S,1,0,400,17200,0,N,N,N
RM,36E9250117B38B6C21FC5946AEAB7DC7,2021-01-20 09:15:04.644958464,S,1,0,1,16075,0,N,N,N
RM,E43942315138CE9C5E972307FF1FB6B1,2021-01-20 09:15:04.645034752,B,1,10,10,15610,0,N,N,N
RM,74DDF2F07779CDB79E9E297FB45F6D58,2021-01-20 09:15:04.645034752,S,1,10,10,16070,0,N,N,N
RM,8F3D12F0B910051ACBADD5D969023C50,2021-01-20 09:15:05.046920704,S,1,10,10,16075,0,N,N,N
RM,0F3E9244D0FD681399C11E3807C035FC,2021-01-20 09:15:05.047058176,B,1,63,63,15615,0,N,N,N
RM,E43942315138CE9C5E972307FF1FB6B1,2021-01-20 09:15:05.050109952,B,4,10,10,15620,0,N,N,N
RM,EF79990A6D0D67AFAC8F164E4FFC2C46,2021-01-20 09:15:05.047225856,S,1,63,63,16065,0,N,N,N
RM,74DDF2F07779CDB79E9E297FB45F6D58,2021-01-20 09:15:05.050308352,S,4,10,10,16060,0,N,N,N
RM,8F3D12F0B910051ACBADD5D969023C50,2021-01-20 09:15:05.051269632,S,3,10,10,16075,0,N,N,N
RM,B79C14C57D69AE72C60434AE2EF3BFC6,2021-01-20 09:15:05.357528576,S,1,111,222,16070,0,N,N,N
RM,919D96F4952F4AC51EF3C233472CB37B,2021-01-20 09:15:05.357620224,S,1,10,10,16060,0,N,N,N
RM,8A69ED02C5DE6B30B47502D8997FFE3A,2021-01-20 09:15:05.390319872,S,1,0,2059,16880,0,N,N,N
RM,7830F86ACC5798C03A91B425EB8B13D3,2021-01-20 09:15:05.570632960,B,1,75,736,13590,0,N,N,N
RM,E30672101D03C5060FA0BD01923E89E5,2021-01-20 09:15:05.577865728,B,1,238,2370,12660,0,N,N,N
RM,EDC78456346775C6A96B017260D7E076,2021-01-20 09:15:06.500076288,B,1,159,159,15515,0,N,N,N
RM,5A02858340F3069A394B7C6919280086,2021-01-20 09:15:06.663391232,B,1,157,1561,12810,0,N,N,N
RM,B79C14C57D69AE72C60434AE2EF3BFC6,2021-01-20 09:15:07.191635200,S,4,111,222,16055,0,N,N,N
RM,74DDF2F07779CDB79E9E297FB45F6D58,2021-01-20 09:15:07.191833600,S,4,10,10,16050,0,N,N,N
RM,919D96F4952F4AC51EF3C233472CB37B,2021-01-20 09:15:07.191864064,S,3,10,10,16060,0,N,N,N
RM,E8FE2DDC600C5A7F9B06598BAA32FBAC,2021-01-20 09:15:07.525253376,S,1,0,35,17000,0,N,N,N
RM,B79C14C57D69AE72C60434AE2EF3BFC6,2021-01-20 09:15:07.561691392,S,3,111,222,16055,0,N,N,N
RM,74DDF2F07779CDB79E9E297FB45F6D58,2021-01-20 09:15:07.561767680,S,4,10,10,16060,0,N,N,N
RM,59E8A1A476D798B392F705F69BB17978,2021-01-20 09:15:08.013565184,S,1,10,10,16050,0,N,N,N
RM,74DDF2F07779CDB79E9E297FB45F6D58,2021-01-20 09:15:08.013671936,S,4,10,10,16045,0,N,N,N
RM,59E8A1A476D798B392F705F69BB17978,2021-01-20 09:15:08.024413952,S,3,10,10,16050,0,N,N,N
RM,74DDF2F07779CDB79E9E297FB45F6D58,2021-01-20 09:15:08.024490240,S,4,10,10,16060,0,N,N,N
RM,CE4EFDAA4564D11BEF3D45AC8F3F8A41,2021-01-20 09:15:08.025207552,B,1,160,160,15455,0,N,N,N
RM,A47E2655C6884C6A3179BBAD52E58F0C,2021-01-20 09:15:08.259307776,B,1,111,222,15625,0,N,N,N
RM,E43942315138CE9C5E972307FF1FB6B1,2021-01-20 09:15:08.259384064,B,4,10,10,15630,0,N,N,N
RM,40F860EEE723AF362F824647B92F8729,2021-01-20 09:15:08.273742592,S,1,10,10,16060,0,N,N,N
RM,570FDDBE9681484CC46393C7C38D2439,2021-01-20 09:15:08.654296832,S,1,50,400,18140,0,N,N,N
RM,A47E2655C6884C6A3179BBAD52E58F0C,2021-01-20 09:15:08.722778368,B,3,111,222,15625,0,N,N,N
RM,E43942315138CE9C5E972307FF1FB6B1,2021-01-20 09:15:08.722854656,B,4,10,10,15620,0,N,N,N
RM,8C65AEF0EEF873A7BDAFE5FAE8FD0394,2021-01-20 09:15:08.741714432,S,1,111,222,16055,0,N,N,N
RM,74DDF2F07779CDB79E9E297FB45F6D58,2021-01-20 09:15:08.741790720,S,4,10,10,16050,0,N,N,N
RM,B334550B3AA24F7781D120266E6D842E,2021-01-20 09:15:08.837005568,B,1,71,703,14220,0,N,N,N
RM,40F860EEE723AF362F824647B92F8729,2021-01-20 09:15:08.913635328,S,3,10,10,16060,0,N,N,N
RM,CFF503C8AD3D41A9E931E1C3752AD898,2021-01-20 09:15:10.322921728,B,3,0,50,15070,0,N,N,N
RM,7BD5268B4EF40E66CD0A526C4153134F,2021-01-20 09:15:10.322998016,S,1,10,10,16050,0,N,N,N
RM,36E9250117B38B6C21FC5946AEAB7DC7,2021-01-20 09:15:10.958450432,S,3,0,1,16075,0,N,N,N
RM,DFEE4B399031B53885566D1424852933,2021-01-20 09:15:11.750061056,B,1,145,145,15395,0,N,N,N
RM,8B29B1B4770CBBF2EA2EDB90F45045CD,2021-01-20 09:15:14.514007552,S,1,55,538,18590,0,N,N,N
RM,61C8E48D05007FDC44E96E4863FB0182,2021-01-20 09:15:14.514099200,B,1,16,160,15570,0,N,N,N
RM,CB97A2E03D1C89E52F6546DD58B60DFE,2021-01-20 09:15:14.514114304,S,1,16,160,16110,0,N,N,N
RM,8C65AEF0EEF873A7BDAFE5FAE8FD0394,2021-01-20 09:15:14.853408768,S,3,111,222,16055,0,N,N,N
RM,7BD5268B4EF40E66CD0A526C4153134F,2021-01-20 09:15:14.973983744,S,3,10,10,16050,0,N,N,N
RM,74DDF2F07779CDB79E9E297FB45F6D58,2021-01-20 09:15:14.974060032,S,4,10,10,16060,0,N,N,N
RM,5A9A9A897C3204156B5642F2693952FD,2021-01-20 09:15:14.975158784,B,1,171,171,15335,0,N,N,N
RM,D214898300494F415BB31C7E75D12E04,2021-01-20 09:15:15.639282176,S,1,55,542,18440,0,N,N,N
RM,CB97A2E03D1C89E52F6546DD58B60DFE,2021-01-20 09:15:15.639388928,S,4,16,160,16145,0,N,N,N
RM,2D3C05A66CB1C5F67C2AEED54DC484D6,2021-01-20 09:15:15.798919680,B,1,111,222,15625,0,N,N,N
RM,CB97A2E03D1C89E52F6546DD58B60DFE,2021-01-20 09:15:15.799133184,S,4,16,160,16175,0,N,N,N
RM,E43942315138CE9C5E972307FF1FB6B1,2021-01-20 09:15:15.799148544,B,4,10,10,15630,0,N,N,N
RM,0F3E9244D0FD681399C11E3807C035FC,2021-01-20 09:15:15.799163904,B,4,63,63,15630,0,N,N,N
RM,2D3C05A66CB1C5F67C2AEED54DC484D6,2021-01-20 09:15:15.933257984,B,4,111,222,15635,0,N,N,N
RM,E43942315138CE9C5E972307FF1FB6B1,2021-01-20 09:15:15.933334272,B,4,10,10,15640,0,N,N,N
RM,8577503ECBBE7A94F7B48DAE0D2876A5,2021-01-20 09:15:15.968505856,S,1,50,500,16080,0,N,N,N
RM,7D0820D6230A95760C21FFD0CDE96539,2021-01-20 09:15:16.060440064,S,1,0,100,16300,0,N,N,N
RM,435863C59529EC0DAF18DFA3CA0BE158,2021-01-20 09:15:16.060531712,B,1,9,9,15635,0,N,N,N
RM,2D3C05A66CB1C5F67C2AEED54DC484D6,2021-01-20 09:15:16.065155072,B,3,111,222,15635,0,N,N,N
RM,C23716539202EC0B12B64ECF01761389,2021-01-20 09:15:16.103195136,B,1,111,222,15645,0,N,N,N
RM,E43942315138CE9C5E972307FF1FB6B1,2021-01-20 09:15:16.103271424,B,4,10,10,15650,0,N,N,N
RM,C23716539202EC0B12B64ECF01761389,2021-01-20 09:15:16.332977408,B,4,111,222,15655,0,N,N,N
RM,E43942315138CE9C5E972307FF1FB6B1,2021-01-20 09:15:16.333053696,B,4,10,10,15660,0,N,N,N
RM,336B1FA61BFC5EBA97B04FD8EEC78309,2021-01-20 09:15:16.333068800,B,1,100,100,15625,0,N,N,N
RM,435863C59529EC0DAF18DFA3CA0BE158,2021-01-20 09:15:16.333084160,B,3,9,9,15635,0,N,N,N
RM,1BAA3E4C26F1E653370E44705CD831E5,2021-01-20 09:15:16.333068800,S,1,10,10,16060,0,N,N,N
RM,F4009FD442F30F3FABA66A1AD3FB2014,2021-01-20 09:15:16.333068800,S,1,100,100,16090,0,N,N,N
RM,0554CEDDF2A82226D86A6D0A221FA8E9,2021-01-20 09:15:16.333084160,B,1,100,100,15605,0,N,N,N
RM,10948E65278BA5515F5A13285F8F72FF,2021-01-20 09:15:16.333084160,S,1,100,100,16110,0,N,N,N
RM,BA5383CCC6319DBEB492951DFD5C2F54,2021-01-20 09:15:16.333084160,B,1,100,100,15580,0,N,N,N
RM,E8BA346434A25216FCBC543C789541BD,2021-01-20 09:15:16.333099264,S,1,100,100,16140,0,N,N,N
RM,A9964FF9CD200F33ED806BFAB0A26012,2021-01-20 09:15:16.333114624,B,1,100,100,15550,0,N,N,N
RM,BF0BD962EF19C38CFDB3F6E1B2A06297,2021-01-20 09:15:16.333114624,S,1,100,100,16165,0,N,N,N
RM,48F4F0A1E2A8967D3D69FF9F78747A1D,2021-01-20 09:15:16.581619200,S,1,50,500,16145,0,N,N,N
RM,3216680A43A7375E15D6446D9608D1EB,2021-01-20 09:15:17.561157120,S,1,0,1,16000,0,N,N,N
RM,74DDF2F07779CDB79E9E297FB45F6D58,2021-01-20 09:15:17.561248768,S,4,10,10,15995,0,N,N,N
RM,1BAA3E4C26F1E653370E44705CD831E5,2021-01-20 09:15:17.561279232,S,3,10,10,16060,0,N,N,N
RM,BF0BD962EF19C38CFDB3F6E1B2A06297,2021-01-20 09:15:18.240905728,S,3,100,100,16165,0,N,N,N
RM,4CBD99EAF9CF4AD938683879EB8E244C,2021-01-20 09:15:18.325363200,S,1,0,150,16200,0,N,N,N
RM,3216680A43A7375E15D6446D9608D1EB,2021-01-20 09:15:18.761321984,S,3,0,1,16000,0,N,N,N
RM,74DDF2F07779CDB79E9E297FB45F6D58,2021-01-20 09:15:18.761428736,S,4,10,10,16060,0,N,N,N
RM,632EBB401BB0CAF844C47E34ABFF58AD,2021-01-20 09:15:18.761444096,B,1,168,168,15275,0,N,N,N
RM,C23716539202EC0B12B64ECF01761389,2021-01-20 09:15:18.891708416,B,4,111,222,15665,0,N,N,N
RM,E43942315138CE9C5E972307FF1FB6B1,2021-01-20 09:15:18.891784704,B,4,10,10,15670,0,N,N,N
RM,BB48F39876AA57A82E171B08E61F3D90,2021-01-20 09:15:20.097183232,B,1,0,1,15700,0,N,N,N
RM,E43942315138CE9C5E972307FF1FB6B1,2021-01-20 09:15:20.097610496,B,4,10,10,15705,0,N,N,N
