Record Indicator,Trade Time,Trade Price,Trade Quantity,Buy Order Number,Sell Order Number
RM,2021-01-20 12:21:55.250793472,25355,1,287C6D4FC39FF792423BF4862DDBC51A,9FD95895435B79D9229F4A92B4B22801
RM,2021-01-20 12:22:13.763839744,25355,1,287C6D4FC39FF792423BF4862DDBC51A,52DE328B8125D9FF1D81F8265A5B64D5
RM,2021-01-20 12:22:13.764480512,25355,2,287C6D4FC39FF792423BF4862DDBC51A,043D2E3CFF1C3E8751F2BE8205DFB04F
RM,2021-01-20 12:22:13.805420032,25355,1,287C6D4FC39FF792423BF4862DDBC51A,59F848950129001F82A6EC745698F0A6
RM,2021-01-20 12:32:30.315567104,25355,1,287C6D4FC39FF792423BF4862DDBC51A,7A912AE557923B42A7FE068C6F8DDD74
RM,2021-01-20 12:32:30.315582208,25355,7,195A8CF350C07C43C2143C8ECABF266B,7A912AE557923B42A7FE068C6F8DDD74
RM,2021-01-20 12:32:30.315597568,25355,12,287C6D4FC39FF792423BF4862DDBC51A,7A912AE557923B42A7FE068C6F8DDD74
RM,2021-01-20 12:32:30.315612672,25350,80,26ACD1F0A873A18D8AAAA7BA2D5D2930,7A912AE557923B42A7FE068C6F8DDD74
RM,2021-01-20 13:31:29.638000384,25350,20,26ACD1F0A873A18D8AAAA7BA2D5D2930,F6DFA42E3147A0740C14CF4B474AAFDD
RM,2021-01-20 13:31:29.638015744,25350,10,8D5C3E0F7E24F8E88BBD52FBDEE03850,F6DFA42E3147A0740C14CF4B474AAFDD
RM,2021-01-20 13:52:15.561736960,25305,1,EA688681471B568E284FE3ABEB4CA2FF,088AEE5C048643BF8AAAAFB2D650EE54
RM,2021-01-20 13:52:15.561752320,25305,11,363CE0D109A5C140442260FDE1C7A1AB,088AEE5C048643BF8AAAAFB2D650EE54
RM,2021-01-20 13:55:14.823730432,25390,2,61551EAFCCF326DB88D5E580F73A228A,CEF889F190D5160369C748A28AA6F294
RM,2021-01-20 13:55:14.823745792,25395,5,61551EAFCCF326DB88D5E580F73A228A,8B13196E08D4CC068D7760A5E95BB5F0
RM,2021-01-20 13:55:14.823760896,25395,5,61551EAFCCF326DB88D5E580F73A228A,23C6AEB6C5FD90F481481A55B6181B75
RM,2021-01-20 14:53:25.441268992,25310,4,4D6F8B73C17F5E2D2156245631733396,1DF950B5FE7FA10D056171C17280AECE
RM,2021-01-20 14:53:37.533416704,25305,7,363CE0D109A5C140442260FDE1C7A1AB,1DF950B5FE7FA10D056171C17280AECE
RM,2021-01-20 14:54:13.341140736,25305,1,3C5F038D707DC22B41DD097B86B9E302,371DD1DBE1EFDC73BF94EF453F6CE91B
RM,2021-01-20 14:54:13.341156096,25300,8,48FC1E2AC4BE1C2668EAF9159501757B,371DD1DBE1EFDC73BF94EF453F6CE91B
RM,2021-01-20 14:54:19.800689664,25300,60,48FC1E2AC4BE1C2668EAF9159501757B,F1EEE1B492078BDC5228E24FFBE187A2
RM,2021-01-20 14:54:21.171844608,25300,2,48FC1E2AC4BE1C2668EAF9159501757B,0ED0F57BE4BC7F6F7B90676A4EF020D6
RM,2021-01-20 14:54:21.905639680,25305,3,A6FEE7CC4602AEAC2A73FB801C857A2A,23C6AEB6C5FD90F481481A55B6181B75
RM,2021-01-20 14:54:21.905654784,25300,10,48FC1E2AC4BE1C2668EAF9159501757B,23C6AEB6C5FD90F481481A55B6181B75
RM,2021-01-20 14:55:05.216751104,25300,20,48FC1E2AC4BE1C2668EAF9159501757B,7AC67BB8B2940890B152FC37F6CCDF95
RM,2021-01-20 14:55:30.555496192,25300,2,AB78E98FD500D9A0E53D979AEF70D3F0,AC11783AFB3372F83A60360F63B0FA66
RM,2021-01-20 15:06:58.323028480,25290,3,49BE91D16FFCAD7CE2B03B47D888BDCD,AC11783AFB3372F83A60360F63B0FA66
RM,2021-01-20 15:07:05.897140480,25290,7,49BE91D16FFCAD7CE2B03B47D888BDCD,8B13196E08D4CC068D7760A5E95BB5F0
RM,2021-01-20 15:13:14.883117568,25270,1,899CF39944C28BB65D844CB030A8740F,5D28577DAF76EB4F1BEC65D6EA558408
RM,2021-01-20 15:13:37.681213440,25270,3,EBA6801392DA7E45E6F0CA5754CD7095,5D28577DAF76EB4F1BEC65D6EA558408
RM,2021-01-20 15:14:01.957855232,25270,2,24594C05176A5E799CE4BE8DC762DE88,5D28577DAF76EB4F1BEC65D6EA558408
RM,2021-01-20 15:14:11.090133760,25250,13,B4A560166F4D4A7398C50BD028E6C379,8B13196E08D4CC068D7760A5E95BB5F0
RM,2021-01-20 15:19:14.143814144,25270,1,90D111F95207C88D7DE366E751E50861,5D28577DAF76EB4F1BEC65D6EA558408
RM,2021-01-20 15:22:55.837615872,25250,87,B4A560166F4D4A7398C50BD028E6C379,5D28577DAF76EB4F1BEC65D6EA558408
RM,2021-01-20 15:22:55.837631232,25250,1,2AC37B5D175DC6BF147850B797F8219B,5D28577DAF76EB4F1BEC65D6EA558408
RM,2021-01-20 15:23:22.313552896,25250,20,D12F0FEE928E0640DDAA0F1F1DA6F3D3,5D28577DAF76EB4F1BEC65D6EA558408
RM,2021-01-20 15:24:33.643646208,25250,1,D28740865C2134A94DACB7565BB71738,5D28577DAF76EB4F1BEC65D6EA558408
RM,2021-01-20 15:26:15.785125632,25240,20,31187E1EA7759522ED57635E222C62EC,43595C616D6425B64E5E294E21C357B0
RM,2021-01-20 15:26:15.785140992,25225,3,8FDAC83E938A7EA23317695E3AD845FD,43595C616D6425B64E5E294E21C357B0
RM,2021-01-20 15:28:09.917938176,25225,4,8FDAC83E938A7EA23317695E3AD845FD,5E48CB06286C7E02590D47F5A8A6981E
RM,2021-01-20 15:28:31.482284544,25225,25,8FDAC83E938A7EA23317695E3AD845FD,C75C46F88E7E91CDEBCCAC217995A55A
