Record Indicator,Trade Time,Trade Price,Trade Quantity,Buy Order Number,Sell Order Number
RM,2021-01-20 09:18:14.924240128,19300,10,CE397C8D76FE269B6DD6517868DB3D65,0A64BD3D819663D0B5E6FE45006F6B0F
RM,2021-01-20 09:18:22.844360448,19285,10,7ED0F6CA8C7234DD18A61F0499F55E55,25DA5DA424F903D6788895291C1351D1
RM,2021-01-20 09:20:22.246521088,19275,1,53B3569BE400A30E7ECAC46839E15041,5426FF9E81EED68B3CC44B88210BCFEA
RM,2021-01-20 09:20:24.727020288,19275,1,0A795463E6626A2DC386ACAE62C1D944,5426FF9E81EED68B3CC44B88210BCFEA
RM,2021-01-20 09:20:26.668670720,19275,1,3047A1990E5A529614827EA37C33B5E1,5426FF9E81EED68B3CC44B88210BCFEA
RM,2021-01-20 09:20:29.143493632,19275,47,0D0064BB2C49D367BA4FBD1343DEC9BE,5426FF9E81EED68B3CC44B88210BCFEA
RM,2021-01-20 09:20:29.143508992,19280,53,0D0064BB2C49D367BA4FBD1343DEC9BE,25DA5DA424F903D6788895291C1351D1
RM,2021-01-20 09:20:32.001525760,19275,1,905037099CD2E9933B107D77762AE26E,12F49D5DA66BF79BA33AF5AB2C8AC3B7
RM,2021-01-20 09:20:37.725860608,19280,1,E59B58E987F8E4F5B808CE540029E2F8,C324259AFA725ACAF025EF1B4A666E1F
RM,2021-01-20 09:20:43.373901312,19285,1,5F90F126301A89516E362D20FD968D30,85302FC4B4262CDD476A2BA43398DDEC
RM,2021-01-20 09:20:45.437759488,19285,1,964282B06A2FB4CE924A68F5B1CF1665,85302FC4B4262CDD476A2BA43398DDEC
RM,2021-01-20 09:20:50.240997376,19285,1,141F043BB54661D1F15A853B8896266A,85302FC4B4262CDD476A2BA43398DDEC
RM,2021-01-20 09:20:57.588378880,19285,2,FDA9A363E1E78FDE1253244D14C41E61,85302FC4B4262CDD476A2BA43398DDEC
RM,2021-01-20 09:20:59.362777600,19285,2,9DE1E782728734C28FFA6A8639CF683B,85302FC4B4262CDD476A2BA43398DDEC
RM,2021-01-20 09:21:01.498748672,19285,2,1FF48EBF596B190B43F3FAC4D05F7CFF,85302FC4B4262CDD476A2BA43398DDEC
RM,2021-01-20 09:21:02.744491520,19285,1,C8520EC92AECF4D4270C052302C21ACD,85302FC4B4262CDD476A2BA43398DDEC
RM,2021-01-20 09:21:33.532882688,19285,490,10766E62D035B0C0C8F536B5C9F597E3,85302FC4B4262CDD476A2BA43398DDEC
RM,2021-01-20 09:24:20.777877760,19380,15,92972BC7938224AFBC3345366915EE59,D750D7E6F5B64F38DACE496E0EB03FE2
RM,2021-01-20 09:24:20.777893120,19460,15,92972BC7938224AFBC3345366915EE59,4280BC2E31A44C8BB0422D7162A7A924
RM,2021-01-20 09:25:31.574585088,19450,15,9E44C4F9D458689679D5E44397384DE6,6BEDF96A0DD538EB7D117476D8C524DA
RM,2021-01-20 09:25:44.287246592,19445,21,697689128A6D23723909C519562D7F46,6A08713DAC5E27FC1D2BED3DDE0BB951
RM,2021-01-20 09:25:44.287261952,19450,29,697689128A6D23723909C519562D7F46,6BEDF96A0DD538EB7D117476D8C524DA
RM,2021-01-20 09:27:44.380096512,19450,18,AA3293890EC6C932F0B9DDB5616D0D51,6BEDF96A0DD538EB7D117476D8C524DA
RM,2021-01-20 09:27:54.956237824,19325,5,427054C98935FD590719F0815A5A129D,68477B644B352730D1331F9F377254EF
RM,2021-01-20 09:27:54.956252928,19320,25,4AD06D1F80EAB759A479F2FFEBA7253D,68477B644B352730D1331F9F377254EF
RM,2021-01-20 09:28:15.840743936,19450,15,764D0563A60CFC0E22DF16E345D1B264,6BEDF96A0DD538EB7D117476D8C524DA
RM,2021-01-20 09:29:14.542160128,19445,48,22DBF216A42C2ADEE778E8C6EA0CB089,D318F1A8599B291EB41370B3EC16986A
RM,2021-01-20 09:29:14.542175232,19450,22,22DBF216A42C2ADEE778E8C6EA0CB089,6BEDF96A0DD538EB7D117476D8C524DA
RM,2021-01-20 09:29:14.542190592,19450,130,22DBF216A42C2ADEE778E8C6EA0CB089,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.300781312,19450,10,C1F14467D60F4C4E3BA225F38E4FFA31,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.300857600,19450,60,75581B870AF5AEB6FA190B46525F1C27,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.300872704,19450,40,75581B870AF5AEB6FA190B46525F1C27,97F86D38109D1992D2102B6DC8CC7333
RM,2021-01-20 09:29:18.300903424,19450,10,9B042F754C0FB4C64A113B96AD9800B4,97F86D38109D1992D2102B6DC8CC7333
RM,2021-01-20 09:29:18.300933888,19450,10,B61D926376C37F8BB7E51A2E8765A3AF,97F86D38109D1992D2102B6DC8CC7333
RM,2021-01-20 09:29:18.300994816,19445,10,820CAFFF5258FCF22086404AD33725C4,8214B15D788BF4ACF2207D4760F9EB9E
RM,2021-01-20 09:29:18.301391616,19450,10,95ABCAB2D5A342676DB01D2BB9ECA6DD,97F86D38109D1992D2102B6DC8CC7333
RM,2021-01-20 09:29:18.301452544,19450,30,71EC003BABF93A42D6E4DFEBBFA349F8,97F86D38109D1992D2102B6DC8CC7333
RM,2021-01-20 09:29:18.301467904,19450,70,71EC003BABF93A42D6E4DFEBBFA349F8,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.301498368,19450,10,1EEE6F9B3D25E988EB2E5843A5D35635,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.301803520,19450,10,2FBB5327895DD07D59D0DFD3394DDEDE,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.301925632,19450,2,1269EC28D2A03D9C6664470E145E7260,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.301971456,19450,10,C391419962F468C944CBA29F47EE49C8,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.302001920,19450,100,443C9E451ECB58DFE02A32A9AC89EB1D,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.302093568,19450,10,CB5FBF8C7FFFE766EAB666D74E7DFA09,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.302429184,19450,10,9E0261161907A2F1DA5833AB28C46C60,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.302535936,19450,100,7DE80235C251D5B76D3D65BCABFE95B5,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.302581760,19450,10,3E5C7D5A5782DBF61B313353646D338F,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.302673408,19450,10,A81A92380ED416794DFDDF2206FAF8E0,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.302703872,19450,10,29D343ECE5209BBE9785979DF058785D,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.303024384,19450,10,8434A9AE6171976453DF34A0F7790735,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.303161600,19450,10,11C348643470823BE4D02E46460E7AE1,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.303283712,19450,10,7CE69B5514AB9E6E67DC66B9B6DA0B32,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.303329536,19450,10,590604790B11BD999F6AC3B9545FF806,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.303726080,19450,10,1CDADF9DDF47F071CE3AAED6F0483573,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.303756800,19450,6,A6789807640215269D9921EB139F67BE,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.303970304,19450,2,919189F32BD1D3910BDAED00C5B7C9A2,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.304229632,19450,100,A8A5B313361FC6D828CAC9E08C393383,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.304336640,19450,10,C280F9F4B18ACDBFD6014D0873F14FF9,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.304367104,19450,10,2888BB975AB85FBD99AB99BF2AD05656,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.304595968,19450,10,96BA6A44C8E3EAB55B4E24358BA1AE7B,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.304702720,19450,10,21D824ED7167D5911EF798CF310E5140,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.304946944,19450,10,B79FB7F57038DAF5A1F3D3C3F079A854,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.304977408,19450,10,A80A2701E69DB5236BE2538C86E8E787,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.305343744,19450,10,FC63DDF9BA2639A4369A4D84BD40113C,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.305374208,19450,10,E4D335D730D2D0F2C1075F73B1795EB1,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.305526784,19450,8,A083686DD9E1450A7EB8A7FBA6C05B54,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.305938688,19450,7,C11C5652FF8026586937EF9A9E02C982,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.305984512,19450,2,D811E7506759A21B5AF7EBDF5E2D8706,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.306030336,19440,5,E53F42E473BA83C034B330D9B77C041A,537B7796BC76D71A0DAA21DA6D0501F9
RM,2021-01-20 09:29:18.306564352,19450,100,445F736BB33EF342D188331EEFA6C30B,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.306610176,19450,10,FAEF97911F67DADA6BAE7FB3631F287C,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.306640640,19450,10,5A3C6A8F4FFE6A4E14475BA34CC8F742,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.306686464,19450,10,B12E64342BC5451547A4564DA53C098A,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.306716928,19450,10,764559371C19FC4950ACE3EB6715375D,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.307235840,19450,10,23E9B1A3EE4B61BD20DAFEAA68FDD275,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.307266304,19450,10,680D01DD45C173227662C4B8DCB4F89E,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.307418880,19450,10,9493F7C9E416066A1BFD19FA4294D071,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.307586560,19450,10,18FDB289FD7A23F47D0B68215D548003,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.307830784,19450,9,938F084274A7A5092D290B7D8B25E933,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.308181760,19450,10,DB9D03B9DDD3105761BC29C1D5174941,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.308227584,19450,3,CF7778BF783F0AA3D7C5B34F0DD0380E,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.308395264,19450,1,989A0B80E096552DB9360822DA73B2D0,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.308700672,19450,100,1F17AE079C7E47992E94CBE89B4A3D99,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.308746240,19450,10,C5A38048107CD8F4AF48D245F8F115FD,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.308822528,19450,10,D3D70875534A97B58DEEACAC9C8CF508,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.308883712,19450,10,F96AFD1704B57D8D17A91130D910370E,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.309005824,19450,10,037B245077224BD230B87057E6C290E8,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.309326080,19450,10,F5BBB8E2D0B724C66932245C7C8DC97E,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.309616128,19450,10,364CAC9F175D3297BA7B1C6A6251000D,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.309661952,19450,10,40E6B250408DB1B88D65208BE50872B0,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.309707520,19450,10,FE27FCBA2F167570D3263E14242EB6C3,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.309921280,19450,10,B29C7F3D33CB60581E37CF7AE3F1FC6F,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.310195968,19450,7,1E9AB45F0B1C5AB1B579D7AB7C279A9D,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.310699520,19450,100,5FF2DB433A2DE149DBBFE090F7ABFDCA,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.310775808,19450,10,375B41F42F357AF63E87B3F4A9E7913D,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.310806272,19450,1,8CA035928152FE189392851C43C7D527,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.311111424,19450,5,8A4296DD206228B6F682FE168A78D579,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.311233536,19450,100,E08234645C8E1FF7D82A6FDACAA80CBE,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.311370752,19450,10,6F938FCDDCCD4D648ED7029C3CBA5EB3,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.311401472,19450,10,BBCA8E4612FCAC9CC687DF9B468E0D6A,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.311782912,19450,10,DFC7DCB9A84FC8D285AC082D81A9BBA4,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.311828736,19450,100,41AF498660B2C389B272BC23DF94312D,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.311889664,19450,10,B64FB2240BDC4C27F76C5A89FF1BEE38,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.311965952,19450,10,5ABEA94A432220B03EB2AA99025D4703,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.312347392,19450,10,AB5CB39C01DF3EC4F51ECC8587DCA279,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.312545792,19450,10,9DADC97116E9D3FAD641D93B16D89D97,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.312576256,19450,10,E9613A692572F46BD70A25620C399851,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.312988160,19450,10,DACB2071DCF4EB4A0CD4BFBEA40CCC6F,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:29:18.313171456,19450,3,84ECA6448C0BB65F334F63EB2C826DAB,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:30:43.035308800,19400,5,F8148184D1F6A287D960F560B6F099D1,F69BD6A0461C519344D1A3CF7BCFB1E0
RM,2021-01-20 09:30:49.035583488,19400,5,12D555109BF2F90E20D5DE099E8EB9D4,8F5FD38331F104ACAEDBE3CC16C93AAC
RM,2021-01-20 09:33:37.111373824,19450,3,63C8B4BC1AAEF37D850FA1FF9814DBBA,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:39:46.785247744,19400,5,7928D8EF4D95C1D79932EF6F7D2E4C47,64BBC15E7DBE5A7C96665BAEB9F11960
RM,2021-01-20 09:39:59.535262976,19400,5,FE3C3660139FD93C0BDA24429FC9ED27,F6009C63EABBC08DD100BB288431D1B9
RM,2021-01-20 09:40:01.210586624,19400,5,FB4421ECE21C95244BDD7A0932264ADA,97E9150AAB4E3EB81E01D489B687E924
RM,2021-01-20 09:42:08.588882432,19450,4,FE11C42CA28A4BE8FB86CE738AE55B5D,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:42:08.588897792,19450,16,FE11C42CA28A4BE8FB86CE738AE55B5D,4522B431CB14E06804ACB594F35F9583
RM,2021-01-20 09:42:20.332107520,19365,5,26A784B38E621E950D900E2A0F004753,DF1834C2F2045D7D1BA9A568E5D8D7AE
RM,2021-01-20 09:44:30.732787968,19405,5,CEE68C0282EAD452B5AC36EA9C7E758B,B740714BB2F3D3409B0D9CBDD6017313
RM,2021-01-20 09:44:55.787246592,19395,5,D0CFED88231C3862508A3966ABC62C73,A5619F99EA61005A32BA4A68B6EEDC4C
RM,2021-01-20 09:46:29.537704448,19400,5,ACC32322DDE69262C72090BE7F2F7282,A0F9D81F482BE8911DE72389139C7504
RM,2021-01-20 09:46:32.537704448,19405,5,E0250710C6C686EF34EF5A61FBA9B0CC,CA5D43FCB2EAED325A0FF46988BAB08D
RM,2021-01-20 09:46:58.787506176,19400,5,46B3DC31ACD9D269807A06303174691C,B2FF526438F951DD26D2A2696C53588B
RM,2021-01-20 09:48:24.277877760,19400,9,15044A60226305BE73435286A925B845,4522B431CB14E06804ACB594F35F9583
RM,2021-01-20 09:48:24.277923584,19400,10,8D7742AE179AD5326738D81B21AF4766,4522B431CB14E06804ACB594F35F9583
RM,2021-01-20 09:48:24.277969408,19400,10,51F1CC4AADFBB5D03E0CD14FCE18EF2B,4522B431CB14E06804ACB594F35F9583
RM,2021-01-20 09:48:24.277999872,19400,7,A63AB2D7898F2D74DE89AE611EDE7C9A,4522B431CB14E06804ACB594F35F9583
RM,2021-01-20 09:48:24.280151296,19400,5,173ECBF4C13AA5954CD61893E0636D16,4522B431CB14E06804ACB594F35F9583
RM,2021-01-20 09:49:13.786148096,19400,5,B09AB55F4599AB458C9C4CD075EDE743,4522B431CB14E06804ACB594F35F9583
RM,2021-01-20 09:49:24.287246592,19400,3,F94D7A1AC4E24F4B5E2BE749BBBD30F0,4522B431CB14E06804ACB594F35F9583
RM,2021-01-20 09:49:24.287338240,19400,2,F94D7A1AC4E24F4B5E2BE749BBBD30F0,9C011D5DA49606B7772F61497366CE42
RM,2021-01-20 09:49:25.787582464,19400,5,3D4474A3F766267F6CC504EE04A5E120,0BE048966DEB5A5C1C51CF3259EB6C09
RM,2021-01-20 09:49:27.287475712,19400,5,606261680C08B670E8E56DA861BFD800,581517C6DC630A2354B9630EA231956D
RM,2021-01-20 09:49:28.788452096,19400,5,1B9018812920F34B057F52A98F63709B,4B6A6B48C3EE44C0682051EB4853ACE7
RM,2021-01-20 09:49:40.787124736,19390,5,89D646E08EB8D1F3CCE7D330F2CED6E8,938403D985010E69B0F16194D51C85D0
RM,2021-01-20 09:50:22.001846272,19400,5,355C5B5CEC469CA25DFDFD0A37216D41,A7CDD8183004F9C6F40A9E468F7B2CAF
RM,2021-01-20 09:50:47.544570880,19400,5,B21388B39F88048576A076AF6DC5231D,2DBCD91DF0E8D1FFF302A54CB3D39338
RM,2021-01-20 09:50:58.928863488,19395,5,E29EAB5EFC2DE8F18DF013091D90F8A5,1E740DD88CCD3BD75AB469C0555BD27F
RM,2021-01-20 09:51:07.919677696,19400,5,B0EE6A5CBD13C3F72BD9BF1F686BC573,1BD2FB998B618704D2144299E277F2A3
RM,2021-01-20 09:59:12.557495040,19450,100,80EF868798BB32F7F27E21351724B79F,C693379079715DD3684220DA3680E371
RM,2021-01-20 09:59:13.785156352,19400,5,8D4855680E1580AA494216C43D92A5C3,780651ED1C75574CEEF9E8CABDECFBDA
RM,2021-01-20 09:59:15.287567104,19400,5,439327C277429198698F9E780F73B748,97A7B1123C01932052C01DF5BCCC3B18
RM,2021-01-20 09:59:18.285140992,19400,5,7270DF98A99764FBBA33F0E8841F0C1E,7898BEAAEF401DBA0691330BB46296A5
RM,2021-01-20 09:59:22.035156224,19400,5,87D8C03C0C43DD327F7AF6BC24449B93,7BFE7BCA38D2D3E78A0F64FA7C05B6D1
RM,2021-01-20 09:59:46.787338240,19395,5,A1183AA2C2064C2F576C72650A7A3AC3,6A86B91E212EF0AF34D4FEA9B4662C0D
RM,2021-01-20 10:00:06.287246592,19390,5,55E007C7AEF964998C87DF346EC744F2,2C65F4352B52B58BFC7B6CC76B6E0D4E
RM,2021-01-20 10:01:14.537704448,19400,5,B561CFDE6F5288F0EF85A06602E3A994,15724F54B80078BE93F83A1A8D73AB47
