Record Indicator,Trade Time,Trade Price,Trade Quantity,Buy Order Number,Sell Order Number
RM,2021-01-20 09:17:28.204406784,58490,1,F23FD00838ECA1CDEFD79CB5624BE943,3A6536CD27C8CE63613D242B51F32F14
RM,2021-01-20 09:17:28.708908032,58490,1,B360E6928509C7E3FDC6AFC0A83B75FE,3A6536CD27C8CE63613D242B51F32F14
RM,2021-01-20 09:17:30.077926656,58495,1,E2BE583C465EDAAB828E47D67978BE56,E89EACDF991DBDA926E3834D846F44DB
RM,2021-01-20 09:17:30.508422912,58495,1,ECA69CE95AA5DED4D86BEE4EE89E19D3,E89EACDF991DBDA926E3834D846F44DB
RM,2021-01-20 09:17:39.940414464,58455,2,6289CE7A8611F7166E1BA0A5B506A516,24BC643B5CB1CF9A48EA43653BD69BDE
RM,2021-01-20 09:17:40.436126720,58490,1,BB524B936BAA026971D9CC54F2112E6A,CAB1FA497C223BA7D59F55A4877CB179
RM,2021-01-20 09:17:41.460159232,58450,1,8B45BF645ABDD232B4F219DADB10A3CF,97BDD66233985C93DFC81ACBD1F1B59E
RM,2021-01-20 09:17:44.444763136,58480,1,D6523B1B7935E88F01D7B91FA648D8F2,CAB1FA497C223BA7D59F55A4877CB179
RM,2021-01-20 09:18:04.989624064,58480,25,842C533939050CD5EF237335163D83D9,F22CE2BBBF808FB8CB754C883F04BC7E
RM,2021-01-20 09:18:40.935012864,58480,31,290E8C1FEBE0E87ADAC0DC5DE1C98ADE,86C62CB68F3399C932762B507411CEB4
RM,2021-01-20 09:18:40.935027968,58500,111,290E8C1FEBE0E87ADAC0DC5DE1C98ADE,2F2919114150BDF2DF037FA41625854F
RM,2021-01-20 09:18:40.935134976,58500,100,C3DA5628576DB494028928DE63206209,2F2919114150BDF2DF037FA41625854F
RM,2021-01-20 09:18:40.935150080,58500,1,C3DA5628576DB494028928DE63206209,B91539AD23191672B12C5092278EC5DA
RM,2021-01-20 09:18:40.935165440,58505,9,C3DA5628576DB494028928DE63206209,1F29DC4BB96C31C643DF562EBA4B0EBD
RM,2021-01-20 09:18:42.210418688,58550,5,37B3C9008EA9150E7A4B78750AED297C,74F63B2B395159AC790FE339850CC500
RM,2021-01-20 09:18:48.492690944,58565,2,9BF0A4E5EC5D399C44C1EBB6BCDC617B,EF50B104583EB62198609DC126FCDF33
RM,2021-01-20 09:18:48.492721664,58560,2,D8D510D6312DE773F03DAE3D9EA51377,492BBEA714C8BEBE8484CF6A4A32EA7D
RM,2021-01-20 09:18:48.492752128,58560,5,D8D510D6312DE773F03DAE3D9EA51377,8E21BE4F6FE3125886CC495628E9E94B
RM,2021-01-20 09:18:48.492874240,58565,1,CDE440AA4DE94F3B9EFE7F7D04F9049C,3AC3C5DC79B23BA744AFA1E549B1844B
RM,2021-01-20 09:19:00.832077056,58565,1,499B9A519E3212B868FD311EF39DFF44,0225F2365185A231DF325DBF2998E567
RM,2021-01-20 09:19:06.399993856,58630,2,69B35DF329A21ED6585BDB2BE2D758CC,55415E966577C50C6433923A64A50126
RM,2021-01-20 09:19:06.400009216,58630,8,69B35DF329A21ED6585BDB2BE2D758CC,9B281176C68FD72C2A243FEECE60731F
RM,2021-01-20 09:19:14.565277184,58655,1,A9D6B7A68F1D2E0FAAEB05530D1A0070,6C59E3CA974F9EDC1907B418E833A02C
RM,2021-01-20 09:19:14.565292288,58660,4,A9D6B7A68F1D2E0FAAEB05530D1A0070,912D6FBCDDA5E2141268A484B6DCA4E5
RM,2021-01-20 09:19:16.180481024,58660,3,17858BBFE397A4748BE0C9682C670CDD,912D6FBCDDA5E2141268A484B6DCA4E5
RM,2021-01-20 09:19:16.180496128,58670,7,17858BBFE397A4748BE0C9682C670CDD,2EE0DB110021551B8897F791F1471D2A
RM,2021-01-20 09:19:30.646728448,58605,1,1CC50AF8B1CBA05E4B16496F22429CAD,870566FAADC94FE296E3359F462003E3
RM,2021-01-20 09:19:30.646743808,58605,1,B29AA61BB4C2EB47B56984CE5F847858,870566FAADC94FE296E3359F462003E3
RM,2021-01-20 09:19:30.646758912,58580,1,CDE440AA4DE94F3B9EFE7F7D04F9049C,870566FAADC94FE296E3359F462003E3
RM,2021-01-20 09:19:33.482452480,58560,2,CDE440AA4DE94F3B9EFE7F7D04F9049C,D9CA474AF327BD501DFDBFD24F728C35
RM,2021-01-20 09:19:33.482467584,58555,17,0970222FD9DC21A697FB130A1C0D9BB7,D9CA474AF327BD501DFDBFD24F728C35
RM,2021-01-20 09:19:33.482482944,58545,10,9EDF0AE44A482813A9CAF2C3643E4C08,D9CA474AF327BD501DFDBFD24F728C35
RM,2021-01-20 09:19:33.971725568,58615,1,A5861FDFBB997115B3C4D6DC575CB01F,1399A3C9E0C9042C3252991F319626F3
RM,2021-01-20 09:19:35.552032512,58610,2,1969E0A0668913B99855C7E339569DAD,1399A3C9E0C9042C3252991F319626F3
RM,2021-01-20 09:19:35.552047616,58610,9,1969E0A0668913B99855C7E339569DAD,AC5383497F0C93C48688564814DE1D37
RM,2021-01-20 09:19:35.552062976,58615,17,1969E0A0668913B99855C7E339569DAD,6D19BC27D2F9A7A0130B08BB1D4A742C
RM,2021-01-20 09:19:35.552078336,58660,7,1969E0A0668913B99855C7E339569DAD,B62D986FAB65EB427045D5760D1D7496
RM,2021-01-20 09:19:35.552093440,58670,10,1969E0A0668913B99855C7E339569DAD,2EE0DB110021551B8897F791F1471D2A
RM,2021-01-20 09:19:35.552108800,58680,2,1969E0A0668913B99855C7E339569DAD,0626C6C5A63275D8513F65E20B516A1D
RM,2021-01-20 09:19:44.964904704,58675,17,75A525C9C66A60E75D509BED675AA7C2,A361B35A9E9801B0666C90335FBA7CD8
RM,2021-01-20 09:19:44.964920064,58680,13,75A525C9C66A60E75D509BED675AA7C2,0626C6C5A63275D8513F65E20B516A1D
RM,2021-01-20 09:19:48.329757696,58675,17,F2963F78E1380E303D549378729FC9CA,C44E977158FC7A6B43F52C13F37DBA29
RM,2021-01-20 09:19:48.329773056,58680,35,F2963F78E1380E303D549378729FC9CA,0626C6C5A63275D8513F65E20B516A1D
RM,2021-01-20 09:19:48.329910272,58680,8,F2963F78E1380E303D549378729FC9CA,BDF8F835F5F3EFBC789D40A8C3B8A117
RM,2021-01-20 09:19:52.418334976,58590,2,EFFC3F1DB0B63E912DB1D18A5D51554A,C0A2789877DCBA5D7C242CC8BF58D5EE
RM,2021-01-20 09:19:52.418350336,58585,9,65A37E68D6BBFEC41082332AC2912D9B,C0A2789877DCBA5D7C242CC8BF58D5EE
RM,2021-01-20 09:20:06.743865856,58585,2,F7719B5CC8331793310C7A79209DD75F,473D50E9CE23840AFBA202DA40BA7C2A
RM,2021-01-20 09:20:06.743881216,58580,9,021B3FA6A1110E842962AB7224657BA8,473D50E9CE23840AFBA202DA40BA7C2A
RM,2021-01-20 09:20:06.743896576,58510,2,726E9DC34E1B65B331921BC10A9D1415,473D50E9CE23840AFBA202DA40BA7C2A
RM,2021-01-20 09:20:25.782562304,58660,1,4D17500BED588FB9D106D913D60F01BC,2C96B411D88BDB0F845E6D2D89C72459
RM,2021-01-20 09:20:30.850280704,58660,2,2D65A3F0C6FDBDCF13B9126F4045F88F,2C96B411D88BDB0F845E6D2D89C72459
RM,2021-01-20 09:20:30.850296064,58665,8,2D65A3F0C6FDBDCF13B9126F4045F88F,30CFA968BD1429F92B8792F6D2B51912
RM,2021-01-20 09:20:39.745803776,58585,2,511F9534A2DE13E2F394395AEC5C4A4C,3AF2079F0667EE33D8C636795A0C004C
RM,2021-01-20 09:20:39.745819136,58580,31,2A4B68154025AA28AA0AD5E454ADFF29,3AF2079F0667EE33D8C636795A0C004C
RM,2021-01-20 09:20:49.710205184,58580,19,2A4B68154025AA28AA0AD5E454ADFF29,041EEC57D4FBE8A9452B9342EF507719
RM,2021-01-20 09:21:11.894561792,58610,1,ECCE59B12A6E79250EA7812A77C89ACD,613F04698824D4CC3EDD993CC96F9B86
RM,2021-01-20 09:21:34.297119232,58610,4,C21C2D41D597FAD9E1914AA3E00D7BC2,613F04698824D4CC3EDD993CC96F9B86
RM,2021-01-20 09:21:34.297134336,58615,11,C21C2D41D597FAD9E1914AA3E00D7BC2,4CE5D1FD5C4E2382F757C61B829B155B
RM,2021-01-20 09:21:34.297149696,58625,1,C21C2D41D597FAD9E1914AA3E00D7BC2,C1692EEF626248E5A9ED0FD4378AAE89
RM,2021-01-20 09:21:34.297164800,58635,2,C21C2D41D597FAD9E1914AA3E00D7BC2,C9065963FCD5F48D14D733504FD7263B
RM,2021-01-20 09:21:34.297180160,58640,2,C21C2D41D597FAD9E1914AA3E00D7BC2,39DA27209D623CAF6E7C5A8B12E18B28
RM,2021-01-20 09:21:35.460159232,58640,6,3E533840F264D12769A38A98B81085BC,39DA27209D623CAF6E7C5A8B12E18B28
RM,2021-01-20 09:21:35.460174592,58640,8,3E533840F264D12769A38A98B81085BC,3B7E0746B8F1251B5E78C87282DF6DC3
RM,2021-01-20 09:21:35.460189696,58640,8,3E533840F264D12769A38A98B81085BC,12684AE98E24BD5218DC6B633839E97C
RM,2021-01-20 09:21:35.460205056,58640,8,3E533840F264D12769A38A98B81085BC,148F1ABBDD72E7C58A0CF121C0F18902
RM,2021-01-20 09:21:35.460220416,58640,11,3E533840F264D12769A38A98B81085BC,AD58295D53DAC0C033F48687833A4B4C
RM,2021-01-20 09:21:35.460235520,58640,10,3E533840F264D12769A38A98B81085BC,B154C52900F01937088BD3998293B51E
RM,2021-01-20 09:21:35.460250880,58640,9,3E533840F264D12769A38A98B81085BC,658871764126987D9D6D7524D9973BB5
RM,2021-01-20 09:21:36.960495104,58675,8,F64F35F42F5B5F159E8FEA3A48032C92,C0725A84E3CD6977ED923D25CFF8DA03
RM,2021-01-20 09:21:43.875732480,58665,5,9DCA1295AD6E8C3F8E6B225DB83D22ED,D6009B6429D569643C3BDA1E3367DA7F
RM,2021-01-20 09:21:47.808059648,58655,10,326E165C695FA48560BD5565F77C8999,9E5B36844BFC63BA1E6FB79570AD26BB
RM,2021-01-20 09:21:47.808075008,58655,4,326E165C695FA48560BD5565F77C8999,D6009B6429D569643C3BDA1E3367DA7F
RM,2021-01-20 09:21:47.808090112,58680,1,326E165C695FA48560BD5565F77C8999,C87ECD65CC86B694E703DC617E024F7F
RM,2021-01-20 09:22:07.846405120,58675,1,390FB205EB275723928B57D63388EAD0,A3A43008D5810DFF438A435511A6EE57
RM,2021-01-20 09:22:07.908950784,58570,4,8C0C3DA7F361849356706F7176358272,FD918877B8BF13AEA268C3321F42FFF0
RM,2021-01-20 09:22:07.908966144,58565,9,7D47923B1CE787B9A047CAAA71DF146B,FD918877B8BF13AEA268C3321F42FFF0
RM,2021-01-20 09:22:07.908981248,58530,9,F48E436046CC2E9B4938613C2B60988A,FD918877B8BF13AEA268C3321F42FFF0
RM,2021-01-20 09:22:07.908996608,58515,28,342132A9561B55B19F1AA99FD57225F5,FD918877B8BF13AEA268C3321F42FFF0
RM,2021-01-20 09:22:26.612686080,58595,14,2254731214D177E9ACB9096B66883B74,DC94C6BD1DB4F087D09DD0FE0895CFAB
RM,2021-01-20 09:22:41.389449984,58650,4,7459F4B71F3B3CAA47544B045606BBF3,2DD7FD175A03C57420DB9FA27236FDF9
RM,2021-01-20 09:22:41.389465344,58655,1,7459F4B71F3B3CAA47544B045606BBF3,E14883689150FD49C54AA9B5EC647B19
RM,2021-01-20 09:22:41.797195520,58660,1,52C2AFF7C62C3487F650478B3E6FE1F2,CF60986BEECFBC161055162ED50E6051
RM,2021-01-20 09:23:15.409149184,58645,5,FEC202CF12170EB8B9336B9DCD10CB7F,F296B74E293CD2B61C9C7DD27312D7AF
RM,2021-01-20 09:23:28.789611776,58645,15,0FCF14CBA6F5867ED876545A922E621C,48C4B31CD5F774E294E5EA867EB2005E
RM,2021-01-20 09:23:41.770309376,58630,1,285DDABAB74CE093C35C393F9DC68D0E,D4AA93DEFBBBD56E1184CC87820FDB42
RM,2021-01-20 09:24:34.300643840,58650,1,56847C0BD1582245FF930A70091C9CBC,6B5F73DFE26B6196FAC56F55D90B086D
RM,2021-01-20 09:24:35.216506880,58650,1,C1980C800261B28CAD8EE379357A3489,6B5F73DFE26B6196FAC56F55D90B086D
RM,2021-01-20 09:25:01.631835904,58600,1,23EF16D4559939BC96E045E67F4E954D,45BCBA11F39893B29D1B69F1B4C45223
RM,2021-01-20 09:25:01.631851264,58600,4,194B251C3665C95FE3423D470A36B47A,45BCBA11F39893B29D1B69F1B4C45223
RM,2021-01-20 09:25:01.631866368,58595,10,B9F9FD11AF585BFF963C0627A14AB6AE,45BCBA11F39893B29D1B69F1B4C45223
RM,2021-01-20 09:25:19.749374464,58645,1,0CE8521B8D060D356452954F36370458,8DF81C3F19E0A8BF43EEE3A3B8272104
RM,2021-01-20 09:25:23.089035008,58595,1,B9F9FD11AF585BFF963C0627A14AB6AE,6A67A6D12A6DC76E01F4B734FBA7A532
RM,2021-01-20 09:25:23.089141760,58595,1,A723D9B10AC55EAD791C5D7EAC73CFAA,6A67A6D12A6DC76E01F4B734FBA7A532
RM,2021-01-20 09:25:23.559921152,58645,2,E36D674376E46DA0C01A8855A6846113,8DF81C3F19E0A8BF43EEE3A3B8272104
RM,2021-01-20 09:25:25.665390080,58580,4,85097FBC0DF62542A678BC26C514C94F,0576B94E5636FA0215A3F89B7D799D6F
RM,2021-01-20 09:25:25.665405184,58575,9,8A6B8CF3CA2BF4D226C2CF22799A5782,0576B94E5636FA0215A3F89B7D799D6F
RM,2021-01-20 09:25:25.665420544,58565,1,83D2F8884837AF7E17486DF8EAF62192,0576B94E5636FA0215A3F89B7D799D6F
RM,2021-01-20 09:25:25.665435904,58555,1,F008CCBD6B308C11596BD1C6A3CA7A2B,0576B94E5636FA0215A3F89B7D799D6F
RM,2021-01-20 09:25:25.665451008,58550,46,6A1963D7E45A447E68A92C1566EFADC6,0576B94E5636FA0215A3F89B7D799D6F
RM,2021-01-20 09:25:33.387405312,58620,4,4ED74DD2D2A3E882EC80B86716F48168,8DF81C3F19E0A8BF43EEE3A3B8272104
RM,2021-01-20 09:25:33.387420672,58625,6,4ED74DD2D2A3E882EC80B86716F48168,0E8DC7087B6AE425D96513EDFC6494B3
RM,2021-01-20 09:25:35.460220416,58625,6,B62C700FD4D4372655C41C9740692718,0E8DC7087B6AE425D96513EDFC6494B3
RM,2021-01-20 09:25:51.556136960,58625,10,024A44E8B9CF851A6EC4A4950354BD89,21B0E16E136C2A998EE8E865D27E732B
RM,2021-01-20 09:25:51.556152320,58670,1,024A44E8B9CF851A6EC4A4950354BD89,CEDE1224BC654CBFBFFFFED0E6FA8B65
RM,2021-01-20 09:25:51.556167680,58670,89,024A44E8B9CF851A6EC4A4950354BD89,2E200DA364E695D557A2BE5DAC168265
RM,2021-01-20 09:26:17.787628288,58605,4,5BF580FCA3A602144398C20C356582F2,CBCD9C3E91BA3940FF2C4F6AFB31805A
RM,2021-01-20 09:26:17.787643392,58600,3,43248977DB9F69A7531A6C9D9A6B3C3D,CBCD9C3E91BA3940FF2C4F6AFB31805A
RM,2021-01-20 09:26:19.575988736,58670,1,26C672ED6209B992B196E4F78035F055,0BF90039219DD93F71DB8879980E956E
RM,2021-01-20 09:26:21.540008448,58670,3,54D20F8F23FAF1FF4103057B26CCE7BE,0BF90039219DD93F71DB8879980E956E
RM,2021-01-20 09:26:21.540100096,58675,3,A33E675B1C6D18DDCC34F1CA5693F07E,2E200DA364E695D557A2BE5DAC168265
RM,2021-01-20 09:26:21.540115456,58675,4,A33E675B1C6D18DDCC34F1CA5693F07E,69BDACF5A02927E2A3A80719426D2454
RM,2021-01-20 09:26:21.540237312,58675,4,FA46564152CD00676042DBF699FF35A9,2E200DA364E695D557A2BE5DAC168265
RM,2021-01-20 09:26:21.540389888,58675,14,D872E44490B450F6F9ED0A537A8CE85B,2E200DA364E695D557A2BE5DAC168265
RM,2021-01-20 09:26:28.414444032,58690,10,1EE99F9277B663176CC91FFE10B4B8A3,488CAEF0CED9414A71F118FEBFB66BB8
RM,2021-01-20 09:26:33.067031808,58700,50,86544D1C18C1FA73D1657208B051BCB6,99E9490E6A0C1A8E8D82936BD36E9285
RM,2021-01-20 09:26:33.067047168,58700,2,86544D1C18C1FA73D1657208B051BCB6,70985274A4DA3EE08D8923B25E2409B4
RM,2021-01-20 09:26:34.525238016,58785,4,4B759AC723CFF1A8947EBB9D38862E82,6B8FDECA0577EF74737BD931157E4588
RM,2021-01-20 09:26:34.525253376,58790,1,4B759AC723CFF1A8947EBB9D38862E82,9688B63E0B0B6E284435A319FC244809
RM,2021-01-20 09:26:36.409866240,58790,9,6358FEF5E67547913C66BE307F59F81D,9688B63E0B0B6E284435A319FC244809
RM,2021-01-20 09:26:36.409881600,58790,1,6358FEF5E67547913C66BE307F59F81D,7E42016FA12646803124CF542C34CDE3
RM,2021-01-20 09:26:36.722595328,58750,1,78382A057D6C616194B886EB5507EC3B,53D1BAD862E27E4F1A61F1D87E7BB891
RM,2021-01-20 09:26:40.683639552,58790,99,435A2DF4E219C797BF1FA72930C41836,7E42016FA12646803124CF542C34CDE3
RM,2021-01-20 09:26:40.683776768,58790,1,435A2DF4E219C797BF1FA72930C41836,F8FB15429CE2C5AA869C33CA96D5232C
RM,2021-01-20 09:26:45.464889600,58785,6,07016B1B259D08AB64CBA6114F9CD044,A5565D7F86A886113227C8678A787B6C
RM,2021-01-20 09:27:08.897567744,58795,9,874A5684509E91BA3E063E453DB7AADC,A5565D7F86A886113227C8678A787B6C
RM,2021-01-20 09:27:14.727111936,58785,85,8A00B2205C2E22BF2E6B9AB5AE530EC4,A5565D7F86A886113227C8678A787B6C
RM,2021-01-20 09:27:14.727249152,58785,15,8A00B2205C2E22BF2E6B9AB5AE530EC4,5C7C4ED928C1B2F67D15ABB67026C51B
RM,2021-01-20 09:27:15.403289856,58785,5,45736EB727A3F3859F61BEDD42605350,53C69931D8AB65D49EEEE2546D6D46F0
RM,2021-01-20 09:27:20.110946560,58785,9,43248977DB9F69A7531A6C9D9A6B3C3D,975B8EAC7BA52B470720D8AFEC5F8B3E
RM,2021-01-20 09:27:20.110961920,58800,18,43248977DB9F69A7531A6C9D9A6B3C3D,4B8A47608A72D2372A6AD7BBD3574EEC
RM,2021-01-20 09:27:36.355239936,58740,4,ED15ADA1A68A91C6FD8240680A05996F,1FAE3E65C3EAB654497BE7EB92AFFE0C
RM,2021-01-20 09:27:36.355331328,58740,56,ACA0D964F9EBEE99AB50AFF0EF6D2BFB,1FAE3E65C3EAB654497BE7EB92AFFE0C
RM,2021-01-20 09:27:49.809631232,58795,4,CC2A1FBE5DAC2762679B00806CB33FAA,030B8D588F9694ACED3280E56D75E385
RM,2021-01-20 09:27:49.809646592,58800,1,CC2A1FBE5DAC2762679B00806CB33FAA,4B8A47608A72D2372A6AD7BBD3574EEC
RM,2021-01-20 09:27:52.274505728,58800,1,4FC30E975691B74F9F565B9E10F8FD9E,4B8A47608A72D2372A6AD7BBD3574EEC
RM,2021-01-20 09:28:07.255142144,58745,2,91A8C71509788CD16C4DAB86A10EA1B6,4388ADAA1E7550C8FEFA187335EAC79D
RM,2021-01-20 09:28:41.754516480,58795,1,FB403AEC77F29922026549C79318DCC0,20E73C097F008983A7AA28413965B0E9
RM,2021-01-20 09:28:46.351150592,58795,1,5BAE14CFD92DA32F808D32CAA46971E7,20E73C097F008983A7AA28413965B0E9
RM,2021-01-20 09:28:46.351241984,58795,1,5BAE14CFD92DA32F808D32CAA46971E7,B8874B8200511652B1A2DFD4F43F9EBA
RM,2021-01-20 09:28:51.926208512,58800,2,58925489B44BAAA536C491C465D12B08,4B8A47608A72D2372A6AD7BBD3574EEC
RM,2021-01-20 09:28:53.152175872,58800,2,0BD920BFD8972B5F16936DE46E9580A6,4B8A47608A72D2372A6AD7BBD3574EEC
RM,2021-01-20 09:28:54.189727744,58800,2,A39B81E1E8415C80568B6F1028234AF1,4B8A47608A72D2372A6AD7BBD3574EEC
RM,2021-01-20 09:28:55.049865728,58800,14,72D59DCB61FFE317C467980D4058A59E,4B8A47608A72D2372A6AD7BBD3574EEC
RM,2021-01-20 09:29:03.837951744,58820,2,24975F2AD827E67E3400E7B17FD23F15,DE9DE52E381E40EF9B7A429F376AFB18
RM,2021-01-20 09:29:07.406753536,58820,2,0D30C5FE1F9D86C8FE635E6119E6A19B,DE9DE52E381E40EF9B7A429F376AFB18
RM,2021-01-20 09:29:07.406829824,58820,6,A496ACC25DCF8F2A670AEE044925CB4C,DE9DE52E381E40EF9B7A429F376AFB18
RM,2021-01-20 09:29:10.545318656,58840,1,1E03960DAD7B73248100DD9E375397AA,B8CA9121BA562ACA0328E710098B50FF
RM,2021-01-20 09:29:24.585189888,58840,1,AEA098CF8C7F63341F336DA5243DB2E2,B8CA9121BA562ACA0328E710098B50FF
RM,2021-01-20 09:29:25.800292864,58800,5,72D59DCB61FFE317C467980D4058A59E,E13C1707E895BDF560878AC1AE108CD6
RM,2021-01-20 09:29:25.800308224,58800,2,5F0467B855B62D98821AB114EE48DF15,E13C1707E895BDF560878AC1AE108CD6
RM,2021-01-20 09:29:25.800323584,58800,2,B58AE6D23A592590EFA06C52E4764A7A,E13C1707E895BDF560878AC1AE108CD6
RM,2021-01-20 09:29:25.800338688,58800,2,1A53B7EA94CCFFE1ADECC9090DE269B8,E13C1707E895BDF560878AC1AE108CD6
RM,2021-01-20 09:29:25.800491264,58800,5,72D59DCB61FFE317C467980D4058A59E,C0796307853A1800AA69D60B1C47264E
