Record Indicator,Order Number,Transaction Time,Buy/Sell Indicator,Activity Type,Volume Disclosed,Volume Original,Limit Price,Trigger Price,Market Order Flag,Stop Loss Flag,IO Flag
RM,B55A44897F31C8214EB940AE7046F4DE,2021-01-20 09:15:25.563674880,B,4,3,25,25310,0,N,N,N
RM,96C6EE8B9BD7FE47B6A893D3FDB9E4B5,2021-01-20 09:15:26.653045760,B,4,3,25,25310,0,N,N,N
RM,40BE5DBE2BAC7986C76FF5C476473940,2021-01-20 09:15:27.614150912,S,1,0,1,27630,0,N,N,N
RM,E9CD04E38A7FF20987EEFDA959F2EF75,2021-01-20 09:15:28.746978816,S,3,0,1,26870,0,N,N,N
RM,3968DD3F19C4500F8AA57DFD88382673,2021-01-20 09:15:30.861129728,B,3,0,1,23820,0,N,N,N
RM,E671DB072AD3E82A0748B79321BA0822,2021-01-20 09:15:30.871581952,B,1,5,50,25350,0,N,N,N
RM,19FD4E85B0E07CC3A1327378B67EC216,2021-01-20 09:15:33.086349568,B,1,8,80,25350,0,N,N,N
RM,80746B5F5804349EE6D988E31523A82E,2021-01-20 09:15:41.285095168,S,1,14,14,25895,0,N,N,N
RM,7A1097A60C3F89AC56213F558EA133B9,2021-01-20 09:15:48.935440128,S,1,0,84,26600,0,N,N,N
RM,E5E3F0852C633114EF98A91095049A1D,2021-01-20 09:15:57.334137088,S,4,20,200,25785,0,N,N,N
RM,79A18CBFB59E02130904AD63672DA4F8,2021-01-20 09:16:17.285080064,B,1,9,9,25360,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:16:17.285156352,B,4,5,5,25365,0,N,N,N
RM,79A18CBFB59E02130904AD63672DA4F8,2021-01-20 09:16:17.285263104,B,3,9,9,25360,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:16:17.285339392,B,4,5,5,25355,0,N,N,N
RM,83353CB3FDC4BB4FAB35ED7A70E409B4,2021-01-20 09:17:06.785110528,S,1,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:17:06.785186816,S,4,5,5,25765,0,N,N,N
RM,83353CB3FDC4BB4FAB35ED7A70E409B4,2021-01-20 09:17:06.785263104,S,3,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:17:06.785339392,S,4,5,5,25780,0,N,N,N
RM,5C1F33EA22139E8CB84FACA6C5F93568,2021-01-20 09:17:09.785110528,S,1,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:17:09.785186816,S,4,5,5,25765,0,N,N,N
RM,5C1F33EA22139E8CB84FACA6C5F93568,2021-01-20 09:17:09.786239744,S,3,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:17:09.786300672,S,4,5,5,25780,0,N,N,N
RM,1E650B50CE3B8CC6E22DC8FF5F48A890,2021-01-20 09:17:15.401107712,S,1,0,100,27200,0,N,N,N
RM,9D7E51147A6FA3924355B5F1E99A5AD0,2021-01-20 09:17:18.035095296,S,1,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:17:18.035186688,S,4,5,5,25765,0,N,N,N
RM,9D7E51147A6FA3924355B5F1E99A5AD0,2021-01-20 09:17:18.035354624,S,3,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:17:18.035415552,S,4,5,5,25780,0,N,N,N
RM,20F18FFE5880E940643E45D3A083F7E6,2021-01-20 09:17:21.457488896,S,1,0,10,26250,0,N,N,N
RM,CD7902BF246B2008895B3AEDFE1201BE,2021-01-20 09:17:24.785080064,S,1,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:17:24.785171456,S,4,5,5,25765,0,N,N,N
RM,CD7902BF246B2008895B3AEDFE1201BE,2021-01-20 09:17:24.785247744,S,3,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:17:24.785308928,S,4,5,5,25780,0,N,N,N
RM,D220821D9824BC5C429B956B8D4130A1,2021-01-20 09:17:30.785110528,S,1,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:17:30.785201920,S,4,5,5,25765,0,N,N,N
RM,D220821D9824BC5C429B956B8D4130A1,2021-01-20 09:17:30.786224384,S,3,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:17:30.786285312,S,4,5,5,25780,0,N,N,N
RM,870D8E8CAA82A350C7908AA13492A5B4,2021-01-20 09:17:32.285095168,S,1,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:17:32.285156352,S,4,5,5,25765,0,N,N,N
RM,870D8E8CAA82A350C7908AA13492A5B4,2021-01-20 09:17:32.285232640,S,3,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:17:32.285293568,S,4,5,5,25780,0,N,N,N
RM,6B43496889CC34DFA6EC03CE44C6CE74,2021-01-20 09:17:33.785049344,S,1,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:17:33.785140992,S,4,5,5,25765,0,N,N,N
RM,6B43496889CC34DFA6EC03CE44C6CE74,2021-01-20 09:17:33.785217280,S,3,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:17:33.785278208,S,4,5,5,25780,0,N,N,N
RM,E55B9344A23B901C01B7FC6B69CD859A,2021-01-20 09:17:39.035095296,S,1,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:17:39.035186688,S,4,5,5,25765,0,N,N,N
RM,E55B9344A23B901C01B7FC6B69CD859A,2021-01-20 09:17:39.035278336,S,3,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:17:39.035354624,S,4,5,5,25780,0,N,N,N
RM,E89DAC9A7B27F30ECEAA3C062830B4E4,2021-01-20 09:17:40.535079936,S,1,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:17:40.535156224,S,4,5,5,25765,0,N,N,N
RM,E89DAC9A7B27F30ECEAA3C062830B4E4,2021-01-20 09:17:40.535232512,S,3,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:17:40.535293696,S,4,5,5,25780,0,N,N,N
RM,1A63C8D7E404423B6F11672641354832,2021-01-20 09:18:05.285095168,B,1,14,14,25165,0,N,N,N
RM,EC03866B667F16B5A522686EC7559556,2021-01-20 09:18:05.285110528,B,1,14,14,24795,0,N,N,N
RM,FA5D2DE7A210A1F1CF4846FCCBC014DA,2021-01-20 09:18:05.285125632,S,1,14,14,26265,0,N,N,N
RM,AEF0F034954FF2CA318F9AA37586BB8D,2021-01-20 09:18:09.035125760,B,1,17,17,24610,0,N,N,N
RM,5E0EB741EA2F8CBBEF17F067F453E715,2021-01-20 09:18:12.035140864,B,1,14,14,24795,0,N,N,N
RM,D3B0262D6CCDBA9D8DED17D58DD6EE78,2021-01-20 09:18:18.035110400,S,1,16,16,26450,0,N,N,N
RM,65257F1B460DE4C92E6CE4E9EDD9705A,2021-01-20 09:18:42.865509120,B,1,0,1,25000,0,N,N,N
RM,E53B11104C73A2D4201A0662A19A498C,2021-01-20 09:18:52.535110400,B,1,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:18:52.535186688,B,4,5,5,25370,0,N,N,N
RM,E53B11104C73A2D4201A0662A19A498C,2021-01-20 09:18:52.535293696,B,3,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:18:52.535369984,B,4,5,5,25355,0,N,N,N
RM,52085A87B5A862481630BE48E965DE32,2021-01-20 09:19:02.710357760,S,1,3,25,26880,0,N,N,N
RM,5ADCA437889EFEFC3523B77B1C30FB00,2021-01-20 09:19:15.785080064,B,1,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:19:15.785156352,B,4,5,5,25370,0,N,N,N
RM,5ADCA437889EFEFC3523B77B1C30FB00,2021-01-20 09:19:15.785232640,B,3,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:19:15.785293568,B,4,5,5,25355,0,N,N,N
RM,50F3DC55AF76C2B3BAF2EC2F5BDF413B,2021-01-20 09:19:16.991607552,S,1,0,138,26400,0,N,N,N
RM,8E72047EF898514FF47E54D6820197F7,2021-01-20 09:19:48.785110528,B,1,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:19:48.785186816,B,4,5,5,25370,0,N,N,N
RM,8E72047EF898514FF47E54D6820197F7,2021-01-20 09:19:48.786514176,B,3,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:19:48.786758400,B,4,5,5,25355,0,N,N,N
RM,67FC1C47B20D08DB2327DBE29CDFECE1,2021-01-20 09:20:03.035140864,B,1,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:03.035217408,B,4,5,5,25370,0,N,N,N
RM,67FC1C47B20D08DB2327DBE29CDFECE1,2021-01-20 09:20:03.036224256,B,3,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:03.036300544,B,4,5,5,25355,0,N,N,N
RM,2D176A86D9C29216D974D1DC02A3C401,2021-01-20 09:20:06.035110400,B,1,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:06.035171584,B,4,5,5,25370,0,N,N,N
RM,2D176A86D9C29216D974D1DC02A3C401,2021-01-20 09:20:06.035278336,B,4,9,9,25380,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:06.035354624,B,4,5,5,25385,0,N,N,N
RM,ABB4BD931826AA466AB47DC2BF62AE52,2021-01-20 09:20:06.035354624,S,1,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:20:06.035415552,S,4,5,5,25765,0,N,N,N
RM,2D176A86D9C29216D974D1DC02A3C401,2021-01-20 09:20:06.036239616,B,4,9,9,25395,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:06.036331264,B,4,5,5,25400,0,N,N,N
RM,2D176A86D9C29216D974D1DC02A3C401,2021-01-20 09:20:07.535095296,B,3,9,9,25395,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:07.535171584,B,4,5,5,25355,0,N,N,N
RM,ABB4BD931826AA466AB47DC2BF62AE52,2021-01-20 09:20:07.535262976,S,3,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:20:07.535324160,S,4,5,5,25780,0,N,N,N
RM,1F447D7B41B3434E3980DFE4117B194A,2021-01-20 09:20:09.035095296,B,1,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:09.035415552,B,4,5,5,25370,0,N,N,N
RM,1F447D7B41B3434E3980DFE4117B194A,2021-01-20 09:20:09.035430912,B,3,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:09.035446272,B,4,5,5,25355,0,N,N,N
RM,6A15CF87F5EB2112B3CA5A94E694FF18,2021-01-20 09:20:12.035064576,B,1,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:12.035171584,B,4,5,5,25370,0,N,N,N
RM,6A15CF87F5EB2112B3CA5A94E694FF18,2021-01-20 09:20:12.035247872,B,3,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:12.035308800,B,4,5,5,25355,0,N,N,N
RM,570EB206156BF90121F0BA4E45A75435,2021-01-20 09:20:13.535049472,B,1,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:13.535140864,B,4,5,5,25370,0,N,N,N
RM,570EB206156BF90121F0BA4E45A75435,2021-01-20 09:20:13.535217408,B,4,9,9,25380,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:13.535278336,B,4,5,5,25385,0,N,N,N
RM,62BA5058216E70183E4503C81F4CC36E,2021-01-20 09:20:13.535293696,S,1,9,9,25770,0,N,N,N
RM,570EB206156BF90121F0BA4E45A75435,2021-01-20 09:20:13.535354624,B,3,9,9,25380,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:20:13.535369984,S,4,5,5,25765,0,N,N,N
RM,62BA5058216E70183E4503C81F4CC36E,2021-01-20 09:20:13.535415552,S,3,9,9,25770,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:13.535430912,B,4,5,5,25355,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:20:13.535476736,S,4,5,5,25780,0,N,N,N
RM,C71AC23CBFB20FC9FD7A11092FD2157C,2021-01-20 09:20:15.035049472,B,1,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:15.035125760,B,4,5,5,25370,0,N,N,N
RM,C71AC23CBFB20FC9FD7A11092FD2157C,2021-01-20 09:20:15.035217408,B,3,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:15.035278336,B,4,5,5,25355,0,N,N,N
RM,FF5012EB064FC41D250820B377DFF1FA,2021-01-20 09:20:16.535064576,B,1,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:16.535140864,B,4,5,5,25370,0,N,N,N
RM,FF5012EB064FC41D250820B377DFF1FA,2021-01-20 09:20:16.535217408,B,3,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:16.535293696,B,4,5,5,25355,0,N,N,N
RM,5E3D81DB97BBFBD0C0D630A97AED1199,2021-01-20 09:20:18.035049472,B,1,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:18.035125760,B,4,5,5,25370,0,N,N,N
RM,5E3D81DB97BBFBD0C0D630A97AED1199,2021-01-20 09:20:18.035202048,B,3,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:18.035262976,B,4,5,5,25355,0,N,N,N
RM,ECD1DC143A254100D78007B876518C34,2021-01-20 09:20:21.785095168,B,1,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:21.785171456,B,4,5,5,25370,0,N,N,N
RM,ECD1DC143A254100D78007B876518C34,2021-01-20 09:20:21.786254848,B,3,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:21.786331136,B,4,5,5,25355,0,N,N,N
RM,A4617C9384102D0160BDA2EB2F65A5C9,2021-01-20 09:20:23.285140992,B,1,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:23.285232640,B,4,5,5,25370,0,N,N,N
RM,A4617C9384102D0160BDA2EB2F65A5C9,2021-01-20 09:20:23.291137792,B,3,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:23.291198720,B,4,5,5,25355,0,N,N,N
RM,32518ABCD06D1AA4EB03BD5574AED445,2021-01-20 09:20:24.785095168,B,1,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:24.785171456,B,4,5,5,25370,0,N,N,N
RM,32518ABCD06D1AA4EB03BD5574AED445,2021-01-20 09:20:24.785232640,B,3,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:24.785308928,B,4,5,5,25355,0,N,N,N
RM,F9833E62474B5ABC0F79E77A9D6B7DBD,2021-01-20 09:20:26.285095168,B,1,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:26.285171456,B,4,5,5,25370,0,N,N,N
RM,F9833E62474B5ABC0F79E77A9D6B7DBD,2021-01-20 09:20:26.285263104,B,3,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:26.285324032,B,4,5,5,25355,0,N,N,N
RM,47CC5E131B608B0B1A8E0EEAA7D4C9D2,2021-01-20 09:20:27.785110528,B,1,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:27.785186816,B,4,5,5,25370,0,N,N,N
RM,47CC5E131B608B0B1A8E0EEAA7D4C9D2,2021-01-20 09:20:27.785339392,B,3,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:20:27.785400320,B,4,5,5,25355,0,N,N,N
RM,18BEB67C84F24ADB981474A62C628D86,2021-01-20 09:20:36.785110528,S,1,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:20:36.785171456,S,4,5,5,25765,0,N,N,N
RM,18BEB67C84F24ADB981474A62C628D86,2021-01-20 09:20:38.285125632,S,3,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:20:38.285186816,S,4,5,5,25780,0,N,N,N
RM,01102FC9984E1D862AFAB476AB7D35BD,2021-01-20 09:21:20.285110528,B,1,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:21:20.285186816,B,4,5,5,25370,0,N,N,N
RM,01102FC9984E1D862AFAB476AB7D35BD,2021-01-20 09:21:20.285308928,B,3,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:21:20.285385216,B,4,5,5,25355,0,N,N,N
RM,1DF1C9AF7C39DFF2529B6BAA7570FC90,2021-01-20 09:21:24.035095296,B,1,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:21:24.035171584,B,4,5,5,25370,0,N,N,N
RM,1DF1C9AF7C39DFF2529B6BAA7570FC90,2021-01-20 09:21:24.035262976,B,3,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:21:24.035339264,B,4,5,5,25355,0,N,N,N
RM,5C678AC62ED36448D6A8B484A20ABDBB,2021-01-20 09:21:25.535125760,B,1,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:21:25.535217408,B,4,5,5,25370,0,N,N,N
RM,5C678AC62ED36448D6A8B484A20ABDBB,2021-01-20 09:21:25.535629312,B,3,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:21:25.535690240,B,4,5,5,25355,0,N,N,N
RM,7DA81553DAFF3226CB133A2D2B18DE0A,2021-01-20 09:21:27.035125760,B,1,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:21:27.035232512,B,4,5,5,25370,0,N,N,N
RM,7DA81553DAFF3226CB133A2D2B18DE0A,2021-01-20 09:21:27.036285440,B,3,9,9,25365,0,N,N,N
RM,463935FA811B83CC7FD8C6FDB49D32FF,2021-01-20 09:21:27.036346368,B,4,5,5,25355,0,N,N,N
RM,F64B1FCDB5B36C5D44DAE5127BA55F94,2021-01-20 09:21:59.285110528,S,1,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:21:59.285201920,S,4,5,5,25765,0,N,N,N
RM,F64B1FCDB5B36C5D44DAE5127BA55F94,2021-01-20 09:21:59.285476608,S,3,9,9,25770,0,N,N,N
RM,253D5130A27193FE7CA581905BA16EEE,2021-01-20 09:21:59.285537792,S,4,5,5,25780,0,N,N,N
